account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
9246972273630,646387221346,UTIB052176,NRO,Regular,Active,29-03-2022,,1115472.01,3914138.58
90688426147820,934569315434,IOBA035276,Savings,BSBD,Active,07-10-2023,,1351893.68,1546522.38
22118037936,934569315434,IOBA035276,Current,Corporate,Active,03-11-2024,,253987.87,1012317.2
49508040554,934569315434,IOBA035276,NRE,Premium,Active,04-01-2024,,225403.73,1018391.28
25047851561,267315255105,BKID011869,Savings,Corporate,Active,03-03-2017,,236898.41,1062745.32
937733160269,267315255105,BKID011869,Salary,Basic,Active,26-10-2021,,1778214.67,4720316.12
337279344545,153678763754,BARB091498,NRE,Basic,Active,24-07-2023,,1174166.16,2909625.2
5061826795855,153678763754,BARB091498,Savings,Corporate,Active,28-08-2021,,1381430.94,1927018.4
13242471241228,153678763754,BARB091498,NRE,Premium,Active,08-09-2022,,1855364.16,2325776.4
51061785621,138690582684,SBIN013474,Current,Basic,Active,19-11-2018,,1219316.49,739685.54
57649667937,779370086782,SBIN080675,Current,Premium,Active,23-04-2020,,12684593.28,11026110.42
40555873961,779370086782,SBIN080675,Fixed Deposit,Basic,Active,29-11-2019,,1156804.29,8994244.9
34401078002,779370086782,SBIN080675,Fixed Deposit,BSBD,Closed,18-04-2016,,0.0,0.0
46982249260,810327379655,SBIN028258,Current,BSBD,Active,14-09-2022,,6435514.48,13299767.8
51175295608,810327379655,SBIN028258,Fixed Deposit,Basic,Frozen,30-04-2021,,0.0,0.0
81328676097,810327379655,SBIN028258,Current,Corporate,Active,07-05-2020,,354475.08,8080657.44
9251646514520545,876125121943,PUNB086601,Current,Basic,Active,10-05-2023,,1066081.92,2663866.11
3571583002325423,876125121943,PUNB086601,Salary,Corporate,Active,20-07-2022,,799847.7,1407411.38
95477685139517,774307156576,HDFC088465,Recurring Deposit,BSBD,Active,20-05-2023,,1548940.89,3654331.18
96556842557392,774307156576,HDFC088465,Fixed Deposit,BSBD,Active,17-08-2024,,4669335.55,6099152.88
27604537503765,836265280150,BKID066197,Current,Regular,Active,25-11-2022,,4048648.58,3999478.51
9225958309967,836265280150,BKID066197,Fixed Deposit,Basic,Active,07-02-2023,,2009036.56,3647653.1
42946893742,974396198758,CNRB085963,Fixed Deposit,Basic,Active,28-12-2015,,1070691.73,6016875.24
56641221294,974396198758,CNRB085963,Fixed Deposit,Premium,Active,22-11-2021,,11488103.2,6285834.39
54811703302,974396198758,CNRB085963,Fixed Deposit,BSBD,Active,17-02-2019,,807022.23,4037317.61
9966237763352604,515449966291,PUNB051926,Fixed Deposit,Premium,Active,25-01-2024,,391958.7,1930539.8
99359778120409,304588945928,BKID039773,Fixed Deposit,BSBD,Active,02-12-2023,,1076420.08,1749999.28
44968528516,304588945928,BKID039773,Fixed Deposit,BSBD,Active,02-09-2022,,625535.75,747414.6
9168403620575,304588945928,BKID039773,Fixed Deposit,Basic,Frozen,10-09-2021,,0.0,0.0
9107362004065,502310486675,UTIB057193,Current,Basic,Active,14-10-2020,,2822229.31,2579020.37
9199047363399,502310486675,UTIB057193,NRO,BSBD,Active,17-08-2022,,3191022.43,3845893.84
9177511879448,502310486675,UTIB057193,Fixed Deposit,Basic,Active,11-05-2023,,1264489.99,2258638.73
5476334108869,460529735102,BARB018935,Fixed Deposit,Corporate,Active,09-10-2020,,1330363.86,942364.72
72289166061,460529735102,BARB018935,Salary,Corporate,Active,17-05-2024,,1890785.23,3682107.42
52924035480060,433225932101,BARB080583,Savings,Corporate,Active,01-02-2020,,4608870.63,7295035.75
49676827981732,433225932101,BARB080583,Fixed Deposit,Regular,Active,04-12-2023,,1708400.09,656822.65
39668912386625,433225932101,BARB080583,Salary,Basic,Dormant,01-11-2023,13-10-2024,4676.43,0.0
204110387698,542000245829,KKBK077736,Savings,Corporate,Active,10-10-2023,,1337096.89,2197909.7
45345455535726,542000245829,KKBK077736,Salary,Premium,Active,25-11-2024,,137885.83,2806038.76
78567901264,238693096936,SBIN040309,Fixed Deposit,Basic,Active,25-03-2022,,1839414.09,2257378.45
68603598249,238693096936,SBIN040309,NRO,BSBD,Active,30-09-2018,,1571526.44,2695025.81
91389412618,896878576217,SBIN053714,Current,Premium,Active,27-10-2024,,1265117.22,2942595.17
75172822402730,681958039017,HDFC089944,Salary,Regular,Active,28-01-2022,,1547211.11,3444746.68
17669955539,625764586570,SBIN083815,NRO,BSBD,Active,30-08-2022,,2930562.59,3121499.47
14691072368,625764586570,SBIN083815,Recurring Deposit,Basic,Active,16-01-2024,,665388.86,1771931.64
33577709741,625764586570,SBIN083815,Savings,BSBD,Active,29-03-2015,,609167.46,2795998.09
902637683699,615924330446,ICIC047504,Savings,Basic,Active,02-06-2022,,545929.02,2400799.39
250805895360,615924330446,ICIC047504,NRE,BSBD,Active,12-11-2024,,835038.65,1426302.77
29011973288,505729136420,SBIN034785,Current,Regular,Active,08-07-2017,,1576388.84,2696833.83
75576349776513,119709014912,HDFC049976,NRE,Premium,Frozen,02-01-2023,,0.0,0.0
60897036241686,119709014912,HDFC049976,Current,Basic,Active,02-02-2024,,395535.76,1062689.15
939073935391,348634495079,ICIC038612,Current,Basic,Active,02-02-2020,,5737382.65,6105961.02
677397115102,348634495079,ICIC038612,Fixed Deposit,Regular,Active,10-07-2022,,7287753.04,6224847.54
16827554574,281220561898,KKBK074670,Current,BSBD,Active,03-02-2022,,176563.06,1451806.18
65813600523899,384925658022,HDFC019250,NRE,BSBD,Active,23-08-2022,,612935.26,4246193.02
78898074281,137614787457,SBIN086168,Recurring Deposit,BSBD,Active,23-09-2024,,1195806.89,1541774.15
65131170311,716240107740,KKBK041357,NRE,Basic,Active,15-04-2022,,1220933.69,1035642.39
18798013458817,602809692736,HDFC058409,NRE,BSBD,Active,27-10-2020,,3230896.88,5350409.22
62573844779257,602809692736,HDFC058409,Salary,Corporate,Active,06-01-2022,,1508083.73,2821004.25
9294863145441,999245050601,UTIB058212,Fixed Deposit,BSBD,Active,11-05-2024,,543481.73,4009189.57
51691999748907,185803949269,BARB030396,Current,BSBD,Active,12-01-2023,,6519090.56,17806535.19
272590013953,185803949269,BARB030396,Fixed Deposit,BSBD,Active,22-05-2024,,4013434.25,2981347.65
88203259592816,354914515136,KKBK064353,Current,Premium,Active,20-11-2023,,732697.47,2880396.16
9281579054673,234105256063,UTIB047486,Fixed Deposit,BSBD,Active,18-10-2018,,953290.78,2633571.39
9150146541481,234105256063,UTIB047486,NRO,Regular,Active,17-01-2021,,1586527.31,3558086.13
9164735480675,234105256063,UTIB047486,Fixed Deposit,Regular,Active,28-11-2020,,2232727.23,2788175.14
415660875221,293154259000,ICIC053880,Recurring Deposit,Corporate,Active,16-03-2023,,339435.43,1488474.57
346372420984,293154259000,ICIC053880,NRE,Premium,Active,25-04-2022,,1602544.03,4532601.83
501836550587,293154259000,ICIC053880,Current,Basic,Active,20-01-2021,,1734937.84,2094427.08
86688314606465,372969239690,HDFC069808,Savings,BSBD,Active,08-07-2019,,2202154.88,3742971.5
59152055975929,372969239690,HDFC069808,Current,Basic,Active,10-04-2018,,2770846.73,3492757.76
9184744956365,437216179258,UTIB092214,Current,Basic,Active,21-07-2024,,1774531.85,22642337.13
9285774713439,437216179258,UTIB092214,Fixed Deposit,Regular,Active,02-05-2023,,5413925.9,14660326.74
2599614510068971,985470054824,PUNB066788,Fixed Deposit,Basic,Active,22-11-2024,,4291094.89,4489152.95
7360728650678775,985470054824,PUNB066788,Fixed Deposit,Premium,Active,04-03-2024,,1479765.7,4147767.59
9895556679203836,985470054824,PUNB066788,Fixed Deposit,Regular,Active,02-11-2024,,288739.5,726726.13
3252253943166411,308015391931,PUNB058910,Current,BSBD,Dormant,05-04-2024,26-10-2024,78313.89,7553.05
44166537118,461097369127,SBIN086038,NRE,Regular,Active,02-01-2022,,1189630.43,3238314.18
14454806068,461097369127,SBIN086038,Savings,Corporate,Active,28-10-2022,,652312.75,1279618.39
9799268744485,843002027455,KKBK090762,Fixed Deposit,Corporate,Active,10-03-2024,,5448144.67,7346629.8
15314634892138,843002027455,KKBK090762,Fixed Deposit,Regular,Active,19-09-2023,,3766063.6,5103024.23
254188148847,843002027455,KKBK090762,Fixed Deposit,Regular,Active,20-04-2023,,844654.56,3551841.2
71170343469408,225192054146,CNRB043399,Current,Premium,Active,17-06-2023,,576893.58,870718.56
1085513427788,225192054146,CNRB043399,NRO,Basic,Active,14-11-2023,,563042.91,3052346.68
597724125156,225192054146,CNRB043399,NRO,Premium,Active,28-04-2023,,1115755.93,3054170.67
46002635767713,881983828989,HDFC079678,Fixed Deposit,BSBD,Dormant,19-02-2024,13-11-2024,0.0,0.0
12604575912107,881983828989,HDFC079678,Savings,Basic,Active,15-01-2024,,1653693.05,1434077.38
10519927694355,881983828989,HDFC079678,NRE,Regular,Active,19-03-2023,,3384634.81,5750715.92
53809816196,536630677080,SBIN090493,Salary,Regular,Active,04-09-2024,,1969366.9,3953138.16
17219029741,536630677080,SBIN090493,Fixed Deposit,Corporate,Active,07-08-2024,,4032755.41,5275771.97
84989262914,536630677080,SBIN090493,Current,Regular,Dormant,11-05-2022,09-10-2022,0.0,54984.91
63177336660,325465216430,IOBA044706,NRE,Corporate,Active,30-08-2023,,553576.99,1384509.51
15967210809342,770966449916,BARB014960,NRE,BSBD,Active,14-08-2022,,1103055.38,3082640.78
1866627431792,409220161339,KKBK039366,Salary,BSBD,Active,15-01-2023,,116584.17,438886.31
92990875571285,409220161339,KKBK039366,NRO,Regular,Active,28-11-2020,,1024287.52,1988000.38
21877938358347,468952652590,HDFC054152,Fixed Deposit,Basic,Active,06-08-2023,,3066294.24,4288286.12
66029653948138,468952652590,HDFC054152,NRO,Premium,Active,02-08-2022,,1867104.46,3941009.2
72961115792162,811605175150,KKBK069790,Current,Corporate,Active,28-02-2024,,12364705.02,9167823.3
237375357287,811605175150,KKBK069790,Current,BSBD,Active,22-11-2024,,3535594.12,546033.91
15277060452,378593559969,SBIN010511,NRO,Premium,Active,05-11-2023,,715893.49,1948639.92
59140845923,378593559969,SBIN010511,Recurring Deposit,Basic,Active,10-11-2023,,1087449.35,2059970.89
42541032386052,306353581195,KKBK088617,Current,Premium,Frozen,20-07-2024,,0.0,0.0
35821995760445,981253685544,IOBA090014,Current,Corporate,Active,22-04-2022,,3134722.96,5195495.46
315305918979,813828246996,BKID043552,NRO,Premium,Active,27-07-2020,,3596349.54,3549383.2
35876442079486,267423423529,IOBA064864,Fixed Deposit,Premium,Active,04-12-2023,,18139706.05,17863774.72
77434967760853,267423423529,IOBA064864,Fixed Deposit,Basic,Active,03-02-2023,,5467247.58,3192724.75
48661693377,431818184320,SBIN066704,NRO,BSBD,Active,27-03-2024,,1661196.84,3538044.96
93273101306,566001189652,SBIN017108,Salary,Regular,Active,28-05-2023,,1230440.29,2628902.98
12384007954152,111644828043,BARB018480,Fixed Deposit,Corporate,Active,30-08-2024,,14411052.07,12690143.76
5218833612031,111644828043,BARB018480,Current,Regular,Active,30-05-2023,,6108222.53,10638758.9
862134981032,111644828043,BARB018480,Fixed Deposit,BSBD,Active,07-04-2024,,11432336.09,5441371.39
50941189170329,670093727973,IOBA067403,NRE,Regular,Active,30-07-2024,,402339.77,2617951.23
67437093693,670093727973,IOBA067403,Current,Basic,Active,04-10-2024,,2977531.82,4524739.56
710591373094,847666614374,ICIC011496,Salary,Premium,Active,30-06-2023,,1139859.53,2287848.38
540984865710,847666614374,ICIC011496,Current,Basic,Dormant,12-11-2020,07-02-2021,242107.21,45784.58
39255363600,384182272264,KKBK043816,Savings,Premium,Active,01-07-2020,,376105.66,2087558.23
10005454612215,179772463817,BARB039265,Current,Corporate,Active,25-04-2021,,234775.81,653906.9
10653882502,425365606819,SBIN056588,Salary,Basic,Active,11-04-2023,,848066.44,1809479.7
14214657862,425365606819,SBIN056588,Savings,BSBD,Active,21-06-2023,,2378597.24,3610236.63
14559172133,425365606819,SBIN056588,Salary,Basic,Active,15-11-2017,,2536419.36,2506040.71
5339234737187291,753048417568,PUNB048609,Fixed Deposit,BSBD,Active,23-06-2023,,779081.26,1463897.61
6252975273450859,753048417568,PUNB048609,Salary,BSBD,Active,08-02-2023,,1998218.93,1733509.12
7002029405087011,753048417568,PUNB048609,NRE,Corporate,Active,20-03-2024,,450125.13,1645766.04
84804642230,806225032249,SBIN065284,Current,Premium,Active,10-03-2022,,1042568.81,7325081.51
85499147797,806225032249,SBIN065284,Fixed Deposit,BSBD,Active,22-12-2022,,2297524.97,1047867.05
41192527317,806225032249,SBIN065284,Current,Basic,Active,07-06-2022,,3610319.46,4894523.14
97296989758,868532650806,CNRB092009,Salary,Premium,Active,07-04-2021,,305975.73,680522.1
14883419825,889372427076,CNRB076720,Savings,Basic,Active,16-08-2024,,1057197.57,3357980.49
4785737344124,830331641268,IOBA072055,Fixed Deposit,Regular,Active,12-04-2023,,1885999.89,3553850.28
4454951788850,636320095531,IOBA017392,Fixed Deposit,Regular,Active,15-04-2024,,10785356.97,18033857.27
384929605491,308928348440,KKBK095338,Fixed Deposit,Regular,Active,15-09-2016,,3721046.27,1530296.32
65247760529,467434302788,KKBK028852,Fixed Deposit,Premium,Active,24-03-2020,,3360073.19,3900326.01
4628562435981,467434302788,KKBK028852,Fixed Deposit,Corporate,Active,16-01-2021,,4903573.55,349479.38
3677306705260,493469459376,BARB037238,Recurring Deposit,BSBD,Active,16-10-2024,,1656469.23,3440469.32
83381038484975,493469459376,BARB037238,Salary,Regular,Dormant,29-10-2021,06-12-2024,34330.75,24327.23
350263967548,411247023804,ICIC052516,Savings,Premium,Active,06-08-2019,,1501374.35,2600631.79
512343341455,411247023804,ICIC052516,NRE,Corporate,Active,13-12-2017,,1840819.66,1589852.33
243362699141,411247023804,ICIC052516,NRO,Premium,Dormant,02-11-2017,28-02-2021,4463.7,0.0
9260552883165,962002568839,UTIB062767,NRO,Regular,Active,16-02-2024,,1449083.14,1569050.14
9129168331520,962002568839,UTIB062767,Salary,BSBD,Active,10-10-2023,,1988753.85,2579780.84
9189787842206,962002568839,UTIB062767,Fixed Deposit,Premium,Active,12-06-2024,,1274637.83,3244727.16
2978555750481499,505590527430,PUNB051351,Current,BSBD,Active,09-04-2023,,2394012.88,3104574.93
7500541700687440,505590527430,PUNB051351,Salary,Basic,Active,10-09-2024,,828126.68,2473481.7
8499055200911509,505590527430,PUNB051351,Fixed Deposit,Corporate,Active,11-10-2022,,1225755.51,1817110.76
6834959953389075,829102244010,PUNB018120,Recurring Deposit,Basic,Active,08-01-2023,,3560507.39,3735189.25
4916780750991145,829102244010,PUNB018120,Fixed Deposit,Basic,Active,06-03-2023,,1723748.03,3394974.16
591637048626,374418075056,ICIC041838,NRO,Corporate,Active,30-03-2020,,1648181.19,2321471.64
8851837286712,621208272563,KKBK022295,Fixed Deposit,Corporate,Active,09-09-2023,,2291073.63,2743406.93
60441316814,621208272563,KKBK022295,NRE,Basic,Active,15-01-2024,,814075.73,3843016.45
87917850212,824484982977,BARB060762,Fixed Deposit,Corporate,Active,06-10-2023,,6212725.83,13770950.3
560279666925,824484982977,BARB060762,Fixed Deposit,BSBD,Active,13-10-2020,,51524.47,6471020.09
99901392166400,157230669395,BARB016739,NRO,Premium,Active,24-03-2022,,2197319.35,4491475.86
9216517012168,157230669395,BARB016739,NRE,Regular,Active,18-10-2020,,1726327.82,1775522.81
94125353696,314804698934,CNRB045277,NRE,Basic,Active,03-09-2020,,536345.4,365743.38
15412761759,314804698934,CNRB045277,Fixed Deposit,BSBD,Active,01-06-2022,,2021750.3,3193336.67
1713433400440,506066234517,BKID088204,NRE,Corporate,Frozen,07-01-2022,,0.0,0.0
78344402656918,506066234517,BKID088204,NRO,Premium,Active,27-07-2021,,2212838.45,2244078.52
54292468110330,506066234517,BKID088204,Salary,Premium,Active,16-12-2021,,1613291.69,2927548.17
64786929770663,448607518272,KKBK098992,Fixed Deposit,BSBD,Active,05-01-2023,,792523.5,5212156.06
4290239705199,891481662036,BKID033761,Salary,Corporate,Active,13-08-2020,,593765.73,1496014.29
20601155129025,891481662036,BKID033761,Recurring Deposit,Premium,Active,03-03-2024,,3643013.17,5021301.29
9274978276770,257031361628,UTIB081893,Current,BSBD,Active,28-07-2019,,1685522.45,4132369.6
9256243690581,257031361628,UTIB081893,Savings,Premium,Active,18-11-2018,,2027622.14,2148470.86
9194045682406,257031361628,UTIB081893,Current,BSBD,Active,06-02-2019,,1086929.94,2600487.62
54795978911,323433793227,CNRB075583,Fixed Deposit,Regular,Active,02-07-2023,,6985727.98,9627897.11
18118980145990,362636378203,BKID033702,Current,BSBD,Active,09-06-2020,,977728.29,2132639.81
16228807897,848033437550,SBIN099426,NRE,Premium,Active,31-08-2024,,810964.72,1687937.9
50155017300,848033437550,SBIN099426,NRE,Basic,Active,20-07-2022,,1260891.8,2495701.76
98591993791,727705180753,KKBK046054,Salary,BSBD,Active,07-09-2023,,200109.91,1997426.99
34388756537,727705180753,KKBK046054,Salary,Basic,Dormant,06-07-2024,22-01-2025,0.0,3986.25
5077937605792,975126205191,CNRB031485,NRE,Corporate,Active,27-05-2023,,1088601.82,3739922.53
4976326364364,975126205191,CNRB031485,NRO,BSBD,Active,21-05-2023,,1272646.03,2058859.37
7270353993202,975126205191,CNRB031485,Savings,Basic,Active,27-07-2019,,2959994.99,4290235.0
1089147417154011,730213871764,PUNB017036,Fixed Deposit,Basic,Active,28-03-2020,,8204176.13,13826681.5
9159852827139,426378350328,UTIB084611,NRO,Basic,Active,25-11-2020,,1990478.55,3478382.47
1531727067062582,438473124150,PUNB044951,Current,BSBD,Active,21-11-2023,,51607.1,102097.57
834803516422,431308582993,KKBK037183,Recurring Deposit,Regular,Closed,01-11-2018,,0.0,0.0
6409362746276,431308582993,KKBK037183,NRE,Basic,Active,07-10-2018,,943687.22,1420266.95
90454995509780,431308582993,KKBK037183,NRO,Basic,Active,16-09-2015,,2468880.37,1722277.52
9202949035055,282406049101,UTIB055323,Current,Regular,Active,27-12-2023,,1995419.33,4737580.5
9151746766172,282406049101,UTIB055323,Current,Premium,Active,22-01-2021,,2847628.8,3292263.85
9148665135951,280181280020,UTIB077246,NRE,BSBD,Active,17-11-2024,,1431443.1,4544640.52
9142799808377,280181280020,UTIB077246,Recurring Deposit,Basic,Frozen,20-07-2023,,0.0,0.0
9270349730508,280181280020,UTIB077246,NRE,Corporate,Active,10-12-2023,,218690.53,1733149.58
92128202797713,486837775979,KKBK083855,Current,Basic,Active,04-07-2024,,11512348.62,2177590.06
714286217849,486837775979,KKBK083855,Fixed Deposit,Corporate,Active,25-09-2024,,6049049.57,3162821.79
69922082008944,126763637481,HDFC034792,Recurring Deposit,BSBD,Active,31-01-2024,,1662462.96,2002165.77
83187513182117,126763637481,HDFC034792,Current,BSBD,Active,26-07-2016,,1224405.55,3673745.57
10838037334951,126763637481,HDFC034792,Recurring Deposit,Premium,Active,25-10-2017,,2086756.93,3327695.98
99820915067732,926507892438,BKID042688,Salary,Regular,Active,03-01-2023,,2367589.1,2084014.09
106678076815,926507892438,BKID042688,NRO,Premium,Active,05-09-2021,,3151343.38,3667037.93
72502197041,631836512653,BKID029258,Fixed Deposit,Premium,Active,03-06-2019,,736162.21,1123321.23
70230015353,631836512653,BKID029258,Current,Premium,Active,08-01-2019,,1341281.08,3517884.87
24778339375,631836512653,BKID029258,Current,BSBD,Active,27-11-2021,,2286003.27,3996558.34
9358775567456316,507937471766,PUNB082483,Recurring Deposit,Basic,Active,28-09-2024,,1218419.51,4566117.07
88614147557223,453958070945,BKID037509,Current,BSBD,Active,02-09-2022,,3884758.73,369889.63
456274642078,453958070945,BKID037509,Current,Corporate,Active,09-12-2021,,510303.38,5621131.65
3287224184744,453958070945,BKID037509,Fixed Deposit,Regular,Active,22-09-2018,,3672837.2,6071758.42
24984187471,247386685994,SBIN052478,Salary,Premium,Active,24-07-2023,,3191181.6,5024655.21
550153476803,227302142836,BKID030109,NRO,Premium,Active,05-10-2019,,739556.18,854202.2
5057098782930901,416621294728,PUNB032744,Salary,Corporate,Active,13-02-2022,,1492104.57,1823152.02
8537487066815334,416621294728,PUNB032744,NRE,BSBD,Active,25-01-2023,,1541314.52,2886364.94
7813355890952262,416621294728,PUNB032744,NRO,Basic,Closed,24-07-2022,,0.0,0.0
76045603599,351339261971,BKID094913,NRE,Regular,Active,10-08-2019,,4655845.92,23755204.74
190688715668,351339261971,BKID094913,Salary,Corporate,Active,06-03-2019,,14615005.54,14494337.51
17643029744,691664513258,SBIN045511,NRO,Regular,Active,03-06-2022,,1381975.36,2051857.9
17791190845,327566630200,SBIN034423,Savings,Regular,Active,19-06-2022,,1487793.3,2882295.41
67853728358,327566630200,SBIN034423,Salary,Premium,Active,15-04-2024,,2924298.82,4002839.82
41030502919,327566630200,SBIN034423,Fixed Deposit,Corporate,Active,19-05-2022,,397669.24,3349406.05
8967596143545753,805467609024,PUNB082064,Fixed Deposit,BSBD,Active,15-02-2022,,1952007.45,10583402.82
9639100755425913,805467609024,PUNB082064,Current,Corporate,Active,28-02-2020,,6367264.44,10575785.76
9254797935310546,805467609024,PUNB082064,Current,Corporate,Active,24-01-2024,,1697228.46,3351958.8
651709629637,392907992731,ICIC061974,Current,Basic,Active,16-12-2022,,3944793.56,3672394.9
9105430096955,440559372542,UTIB094449,Current,Corporate,Active,30-11-2018,,1652749.36,22717110.88
1476355187341755,233255498550,PUNB068647,Savings,BSBD,Active,04-03-2023,,1066814.77,1817362.19
2775902062572784,233255498550,PUNB068647,Savings,Regular,Active,15-06-2024,,104260.87,1046432.94
9159055068545,268831336093,UTIB087988,Current,Regular,Active,10-05-2020,,2532651.14,2944431.23
9153624696462,268831336093,UTIB087988,Current,Premium,Active,25-11-2021,,588473.68,4675014.72
9264202371233,268831336093,UTIB087988,Current,Basic,Active,07-02-2019,,10297929.51,12547748.7
9218922941269,469962900420,UTIB031408,Current,BSBD,Active,11-12-2023,,1618289.52,3269630.88
9167737191461,469962900420,UTIB031408,NRE,BSBD,Active,29-03-2023,,4883081.93,4976987.26
64248699330,526713716779,IOBA010831,Recurring Deposit,Regular,Active,26-11-2023,,273082.6,946310.59
9185784807487,686498542104,UTIB010452,Current,Premium,Active,29-03-2023,,1019138.41,2039493.95
79624659354,896152774487,BARB038979,Recurring Deposit,Premium,Active,18-05-2023,,1337861.43,3579610.73
79230356317768,896152774487,BARB038979,NRE,BSBD,Active,05-11-2022,,2261942.03,1940981.52
8093444040428,622675653256,CNRB083767,Recurring Deposit,Corporate,Active,21-01-2019,,490288.54,897260.52
60741469754,622675653256,CNRB083767,Current,Basic,Dormant,13-11-2024,18-02-2025,0.0,0.0
51570892747106,161989269638,HDFC024535,Recurring Deposit,BSBD,Active,15-12-2024,,2767074.7,3507931.75
92177167725043,161989269638,HDFC024535,NRO,Premium,Active,20-05-2019,,518367.99,1306036.4
45296115974867,161989269638,HDFC024535,Recurring Deposit,Corporate,Active,14-08-2024,,407976.36,1021500.43
38831677882260,905096911464,IOBA011250,NRE,BSBD,Active,10-02-2023,,608707.03,3165991.65
24169511043503,905096911464,IOBA011250,Fixed Deposit,Corporate,Active,16-02-2023,,1218821.13,1535887.02
110123814984,833088687251,ICIC031998,Savings,BSBD,Frozen,23-11-2022,,0.0,0.0
871855882631,833088687251,ICIC031998,NRO,Basic,Active,26-01-2022,,1404763.79,2881406.09
851671559405,833088687251,ICIC031998,Fixed Deposit,Basic,Active,08-10-2023,,3048953.07,6409476.53
32028187588,454663437329,BARB035312,Fixed Deposit,Basic,Active,13-06-2022,,6355880.29,2757730.51
95104508192206,454663437329,BARB035312,Fixed Deposit,Premium,Frozen,30-12-2021,,0.0,0.0
485289403966,422474675754,ICIC031152,Current,Regular,Active,31-12-2023,,4344444.76,15066426.3
43694872274,906811721564,SBIN018511,Fixed Deposit,Corporate,Active,18-10-2023,,543454.21,5597243.07
18458161922,906811721564,SBIN018511,Fixed Deposit,Corporate,Active,18-06-2024,,11910048.38,16928000.77
47132715091218,274250994354,KKBK064504,Current,Basic,Active,12-10-2024,,5898883.43,3142377.99
28918097716524,274250994354,KKBK064504,Fixed Deposit,Basic,Active,27-12-2024,,3888559.04,15405614.48
3456389101295,274250994354,KKBK064504,Current,Corporate,Active,29-12-2024,,3454854.7,21539256.62
9145130949063,839959406039,UTIB094004,Fixed Deposit,Premium,Active,02-04-2024,,309940.95,4034242.95
688578241486,858443936209,BARB080378,NRO,Corporate,Active,16-10-2024,,2215205.14,2678644.32
23178096984,958784727333,SBIN046996,NRO,BSBD,Active,18-09-2021,,1871832.48,2674157.58
92229253123,958784727333,SBIN046996,Current,Basic,Active,28-03-2023,,549026.18,368570.92
28172725025,958784727333,SBIN046996,Salary,Premium,Active,12-12-2023,,2376190.52,4950817.74
79743807197985,476614715876,BARB076056,NRO,Premium,Active,07-12-2018,,1022647.76,1775786.39
18231831431,476614715876,BARB076056,Current,BSBD,Active,05-05-2019,,2761321.31,5911496.76
84943147435,476614715876,BARB076056,Savings,Regular,Active,26-05-2019,,3298000.37,4625554.72
7797698772174,486232300003,BARB020268,Fixed Deposit,Basic,Active,23-01-2022,,1066027.04,1839013.14
975474788732,486232300003,BARB020268,NRO,BSBD,Active,25-09-2020,,3264306.66,3777798.55
15933994400,486232300003,BARB020268,Salary,BSBD,Active,25-09-2022,,870835.72,759826.75
9104217993548,323400941351,UTIB021298,Current,Corporate,Active,16-05-2022,,1279340.28,2146944.22
9104453150187,323400941351,UTIB021298,Savings,Basic,Dormant,01-06-2024,30-10-2024,32429.49,50629.25
3197434581762,991984896041,BARB012552,Current,BSBD,Active,16-07-2023,,812920.62,1256200.82
840071072492,991984896041,BARB012552,NRE,Regular,Active,10-07-2023,,1724132.22,2816110.82
61379502169562,991984896041,BARB012552,Fixed Deposit,Regular,Active,04-05-2024,,442398.75,2409988.43
4496618463828892,373167852288,PUNB037026,Fixed Deposit,Basic,Active,15-06-2024,,629299.19,9810573.11
9598459318914917,373167852288,PUNB037026,Fixed Deposit,Corporate,Frozen,01-12-2023,,0.0,0.0
969763360617,681904643055,ICIC031261,Salary,Basic,Active,18-05-2023,,1266161.24,3923490.13
592090534157,681904643055,ICIC031261,Savings,BSBD,Dormant,18-04-2024,14-05-2024,235044.78,224502.27
409288074369,681904643055,ICIC031261,NRO,Basic,Active,28-10-2018,,342515.42,1798910.06
3726737654632,949404566502,IOBA064273,Savings,Basic,Active,23-03-2024,,192653.24,1767703.76
400995664323,949404566502,IOBA064273,Current,BSBD,Active,18-11-2016,,1993687.56,4184356.68
36142650505,949404566502,IOBA064273,NRE,BSBD,Active,06-02-2019,,2341958.5,2735774.76
444012636990,361643251886,CNRB057219,Recurring Deposit,BSBD,Active,01-05-2024,,1340246.87,2939740.3
6269186989733,411796556469,CNRB010336,NRO,Basic,Active,13-07-2024,,2321380.16,2817762.02
9881669416215,556945479403,KKBK029707,Recurring Deposit,Corporate,Active,08-12-2021,,298130.08,550804.72
69662421867,989502767451,IOBA068855,Current,Basic,Active,28-06-2024,,541208.58,382274.27
372615049364,989502767451,IOBA068855,Current,Basic,Active,26-08-2022,,2090138.03,3618526.42
914416971613,989502767451,IOBA068855,NRE,Basic,Active,13-03-2024,,874510.08,1432197.78
766738459681,319472501506,BKID015248,Salary,Premium,Active,04-06-2023,,1416494.71,3437509.25
19127653737,319472501506,BKID015248,Current,Regular,Active,16-11-2022,,1200040.08,2802585.83
77305900390842,271453107527,BARB038407,Recurring Deposit,Regular,Active,28-11-2024,,2261379.58,2424050.59
38662685573119,271453107527,BARB038407,Fixed Deposit,BSBD,Active,30-05-2024,,2043506.06,2918798.21
112088515573,271453107527,BARB038407,Recurring Deposit,Regular,Active,14-09-2023,,3612028.93,4750433.39
