wallet_id,customer_cif,wallet_kyc_category,wallet_status,wallet_opening_date,escrow_account_linked,per_txn_limit,daily_txn_limit,monthly_txn_limit,annual_txn_limit,max_balance_limit,linked_bank_account
WLT823438348697,836883085698,Full KYC,Active,01-12-2023,ESC4721226460524,200000,200000,200000,2400000,200000,890160791556
WLT889851260476,118132308056,Full KYC,Active,04-05-2015,ESC1451483455031,200000,200000,200000,2400000,200000,2654881010561
WLT152905414790,106770272411,Full KYC,Closed,03-12-2021,ESC1690154483559,200000,200000,200000,2400000,200000,991445348560
WLT063570159782,794322409311,Full KYC,Active,18-02-2024,ESC7531366403898,200000,200000,200000,2400000,200000,62471407099
WLT829957247153,473182899257,Full KYC,Active,12-01-2022,ESC6299794807519,200000,200000,200000,2400000,200000,20841502537926
WLT426616047137,927037515722,Minimum KYC,Active,05-12-2021,ESC7433480906358,10000,10000,10000,120000,10000,85225168856
WLT176394048711,297413627153,Minimum KYC,Active,21-01-2023,ESC3996597982492,10000,10000,10000,120000,10000,69339705533
WLT087302969843,762449330730,Minimum KYC,Active,13-07-2021,ESC5210298403828,10000,10000,10000,120000,10000,892471065172
WLT459263330276,626109766845,Full KYC,Active,20-11-2023,ESC4734585535418,200000,200000,200000,2400000,200000,9242834067884
WLT117809430497,492890021774,Minimum KYC,Active,09-01-2022,ESC2075665115327,10000,10000,10000,120000,10000,710113728515
WLT642469032786,718694666706,Full KYC,Active,13-10-2024,ESC2798376300692,200000,200000,200000,2400000,200000,415894295773
WLT140711886642,609554629562,Minimum KYC,Suspended,01-10-2019,ESC8242061301657,10000,10000,10000,120000,10000,89567640148
WLT250515490207,229513257511,Minimum KYC,Suspended,15-02-2019,ESC3457889097656,10000,10000,10000,120000,10000,2565068041269711
WLT672684272453,735495654328,Full KYC,Active,31-12-2020,ESC7109767704914,200000,200000,200000,2400000,200000,9178601491392
WLT067857994319,283196926932,Full KYC,Active,09-11-2021,ESC6219369116344,200000,200000,200000,2400000,200000,7152274650339456
WLT565012351876,834537927308,Full KYC,Active,05-03-2020,ESC8894273490235,200000,200000,200000,2400000,200000,9844505931580528
WLT985753910205,367482788561,Full KYC,Active,24-04-2021,ESC6527481843537,200000,200000,200000,2400000,200000,54168243971
WLT979945476443,102529350125,Full KYC,Active,04-01-2025,ESC5271768709162,200000,200000,200000,2400000,200000,94524982396087
WLT702338215830,232726438841,Minimum KYC,Active,03-09-2024,ESC8993669689269,10000,10000,10000,120000,10000,56636622352245
WLT448036635371,417111646836,Full KYC,Active,18-07-2021,ESC6767600872994,200000,200000,200000,2400000,200000,93455678225
WLT594247823144,924599681597,Minimum KYC,Active,07-08-2023,ESC9878163476088,10000,10000,10000,120000,10000,28399262053187
WLT434268096683,228623431599,Minimum KYC,Active,19-02-2022,ESC4550455853981,10000,10000,10000,120000,10000,7242823985543
WLT004386667806,276960754564,Full KYC,Active,15-10-2020,ESC4401205858912,200000,200000,200000,2400000,200000,2214076810047
WLT097619029045,981755421323,Minimum KYC,Active,27-04-2020,ESC9536503290588,10000,10000,10000,120000,10000,276169393782
WLT100871422721,641445673281,Full KYC,Active,03-08-2023,ESC2046339047691,200000,200000,200000,2400000,200000,42205302766579
WLT657517632812,566432255687,Minimum KYC,Active,10-06-2023,ESC4204947116987,10000,10000,10000,120000,10000,86770014907
WLT237140977129,171701969103,Full KYC,Active,25-10-2021,ESC6555167219335,200000,200000,200000,2400000,200000,18635558992572
WLT134281388290,995026884500,Minimum KYC,Active,09-03-2024,ESC5705415192025,10000,10000,10000,120000,10000,494006653785
WLT155327902057,354122244210,Full KYC,Suspended,09-02-2023,ESC6780976469716,200000,200000,200000,2400000,200000,42127424178
WLT004279336506,766256560608,Full KYC,Active,08-12-2020,ESC1470954049816,200000,200000,200000,2400000,200000,9245444864278759
WLT258257365229,737139151332,Minimum KYC,Active,26-06-2020,ESC5270544617979,10000,10000,10000,120000,10000,36396595824
WLT809271602302,376677488552,Minimum KYC,Active,12-07-2023,ESC7771541208916,10000,10000,10000,120000,10000,989680395677
WLT135099000727,249319055573,Full KYC,Active,05-11-2023,ESC9886047632758,200000,200000,200000,2400000,200000,3534021567764573
WLT359390677354,678213958554,Minimum KYC,Active,13-07-2021,ESC1652119332920,10000,10000,10000,120000,10000,86290611034
WLT082723973385,753382186506,Minimum KYC,Closed,19-08-2023,ESC6653679875575,10000,10000,10000,120000,10000,355317274968
WLT178991686594,735196040580,Minimum KYC,Active,15-11-2024,ESC6199996127562,10000,10000,10000,120000,10000,65348796411284
WLT272211118892,914502591711,Minimum KYC,Active,04-11-2024,ESC4432504515943,10000,10000,10000,120000,10000,9570625015541294
WLT977507372453,824632528681,Full KYC,Active,29-01-2025,ESC7424601330383,200000,200000,200000,2400000,200000,47350524336
WLT241251500262,660562858501,Full KYC,Active,22-02-2018,ESC9510740999448,200000,200000,200000,2400000,200000,9168032912539
WLT557522459623,129990816792,Minimum KYC,Active,01-02-2023,ESC5511521113516,10000,10000,10000,120000,10000,70619604859059
WLT069994478289,428545364134,Minimum KYC,Active,15-06-2023,ESC4009412958636,10000,10000,10000,120000,10000,9037561532734
WLT158676891871,364599173415,Full KYC,Active,10-07-2021,ESC2931194343999,200000,200000,200000,2400000,200000,665096772985
WLT360332673063,184623192709,Full KYC,Active,29-10-2017,ESC9952925953509,200000,200000,200000,2400000,200000,9246367754798
WLT493413097286,468935934775,Full KYC,Active,27-12-2023,ESC7874749608967,200000,200000,200000,2400000,200000,2435453052911110
WLT648638351307,262331520256,Full KYC,Active,10-10-2023,ESC1390287197777,200000,200000,200000,2400000,200000,891667045371
WLT524798195027,358292194315,Minimum KYC,Active,20-07-2024,ESC8794346852090,10000,10000,10000,120000,10000,6536085763352
WLT053412795855,282406049101,Minimum KYC,Active,25-06-2022,ESC9174293552725,10000,10000,10000,120000,10000,14414003151
WLT924657351122,366893636311,Full KYC,Active,25-07-2020,ESC1223883215227,200000,200000,200000,2400000,200000,9254471382499
WLT236065053884,289857351025,Full KYC,Active,29-10-2022,ESC3753185737189,200000,200000,200000,2400000,200000,9295597557963
WLT685454378265,375946409080,Full KYC,Active,08-01-2023,ESC9559449529557,200000,200000,200000,2400000,200000,9294242158610
WLT692855053948,648709745211,Minimum KYC,Closed,30-08-2023,ESC9810157883540,10000,10000,10000,120000,10000,41554745830599
WLT642493501522,157800185749,Minimum KYC,Active,01-11-2019,ESC8000229382339,10000,10000,10000,120000,10000,66862049897502
WLT162891743831,613400838730,Full KYC,Closed,13-12-2020,ESC1206473933477,200000,200000,200000,2400000,200000,33175429372
WLT154544019223,204633415090,Full KYC,Active,08-05-2022,ESC3733016826473,200000,200000,200000,2400000,200000,15294305044434
WLT563450039065,925170371472,Minimum KYC,Active,07-02-2021,ESC4437069385300,10000,10000,10000,120000,10000,638424719998
WLT988431367652,811128163906,Full KYC,Active,31-08-2021,ESC3096819907122,200000,200000,200000,2400000,200000,9025073314874
WLT929523436787,279044749309,Minimum KYC,Active,20-07-2017,ESC1943259821370,10000,10000,10000,120000,10000,9948194566467555
WLT224877443328,767069435898,Full KYC,Active,31-12-2018,ESC8623229548250,200000,200000,200000,2400000,200000,6678507689103
WLT115259268641,402302606404,Minimum KYC,Active,04-12-2023,ESC9456706049110,10000,10000,10000,120000,10000,61845748868
WLT935055048268,967820905735,Full KYC,Suspended,07-10-2019,ESC3723024710766,200000,200000,200000,2400000,200000,9131496775974
WLT157426972384,286487380823,Full KYC,Active,17-01-2024,ESC3527843629623,200000,200000,200000,2400000,200000,8701555372097244
WLT657246393800,875032474136,Full KYC,Active,19-01-2022,ESC3476899644967,200000,200000,200000,2400000,200000,6525391723795
WLT988582153359,552190574839,Minimum KYC,Active,10-12-2022,ESC5524878830515,10000,10000,10000,120000,10000,9110774101520
WLT616879340534,783568812616,Minimum KYC,Active,16-08-2021,ESC2042851142641,10000,10000,10000,120000,10000,97267214022
WLT268711672691,302701031484,Minimum KYC,Active,22-09-2024,ESC6986827099165,10000,10000,10000,120000,10000,12310203800
WLT797827094282,381354696936,Minimum KYC,Active,10-10-2022,ESC7417547865631,10000,10000,10000,120000,10000,9224632294967
WLT486744181500,220301415905,Full KYC,Active,09-05-2017,ESC5455543077535,200000,200000,200000,2400000,200000,89451793192
WLT980161491270,979115525005,Full KYC,Active,22-02-2023,ESC6625179872174,200000,200000,200000,2400000,200000,696139298770
WLT914753771904,269326422288,Full KYC,Active,08-01-2025,ESC4502820736949,200000,200000,200000,2400000,200000,17012127800363
WLT770249389460,817860138700,Full KYC,Active,17-11-2020,ESC4449220352872,200000,200000,200000,2400000,200000,9221580089415
WLT621383143962,749833533991,Minimum KYC,Closed,17-05-2021,ESC5558403361967,10000,10000,10000,120000,10000,683737625655
WLT206923905465,329522750552,Full KYC,Active,12-09-2022,ESC1340167332130,200000,200000,200000,2400000,200000,55340528664786
WLT192946740774,987338911171,Full KYC,Active,22-10-2023,ESC5199855722767,200000,200000,200000,2400000,200000,7625611869427269
WLT115052076315,931511484186,Minimum KYC,Active,24-05-2023,ESC5411799938710,10000,10000,10000,120000,10000,7202518122459194
WLT137147296369,255167099516,Full KYC,Active,06-10-2023,ESC7400859303858,200000,200000,200000,2400000,200000,9178906398673
WLT419936833471,575771550662,Minimum KYC,Active,15-08-2024,ESC8628194589401,10000,10000,10000,120000,10000,58677229424
WLT395110315363,271676122916,Minimum KYC,Active,23-10-2019,ESC5011463997774,10000,10000,10000,120000,10000,71945465886
WLT497405466257,201361083528,Full KYC,Active,26-07-2024,ESC5183353786690,200000,200000,200000,2400000,200000,7499911011821
WLT326143100332,817149734783,Minimum KYC,Active,20-01-2022,ESC4926357500235,10000,10000,10000,120000,10000,6846094007716
WLT585303342017,747210234682,Full KYC,Active,27-08-2024,ESC3860479419247,200000,200000,200000,2400000,200000,4481613404949973
WLT387140317888,526988008044,Full KYC,Active,28-07-2021,ESC6533594529991,200000,200000,200000,2400000,200000,7600514424670092
WLT057271877992,973598018575,Minimum KYC,Active,28-02-2020,ESC7753464114068,10000,10000,10000,120000,10000,721357804324
WLT483629770092,538139833735,Full KYC,Active,22-03-2023,ESC6084628866565,200000,200000,200000,2400000,200000,783788752429
WLT999404643223,263937688739,Minimum KYC,Closed,18-10-2023,ESC9541433147582,10000,10000,10000,120000,10000,5097084238278
WLT717037922611,739826753098,Full KYC,Active,29-09-2017,ESC1126335479398,200000,200000,200000,2400000,200000,9152579975132
WLT315046549574,438890818275,Full KYC,Suspended,14-12-2023,ESC2159841962551,200000,200000,200000,2400000,200000,24755677562615
WLT354506631623,541740156800,Minimum KYC,Suspended,05-01-2023,ESC1972954042330,10000,10000,10000,120000,10000,404033041147
WLT695423858857,610905155281,Full KYC,Active,29-10-2017,ESC7571697863844,200000,200000,200000,2400000,200000,397938342480
WLT730890930620,827120657220,Full KYC,Active,29-09-2023,ESC2180024426057,200000,200000,200000,2400000,200000,52652317879
WLT783207439191,495322685197,Full KYC,Active,02-12-2018,ESC2539465345129,200000,200000,200000,2400000,200000,5723883518443919
WLT922339348747,881280914675,Full KYC,Active,01-03-2019,ESC7344428236683,200000,200000,200000,2400000,200000,89532109007242
WLT036670495423,790229321675,Full KYC,Active,20-01-2021,ESC4301196650216,200000,200000,200000,2400000,200000,2462831940192
WLT222976861925,511995970049,Full KYC,Active,24-07-2023,ESC4833284339803,200000,200000,200000,2400000,200000,76567627407
WLT052523370038,893754408220,Full KYC,Active,13-06-2023,ESC3050609584040,200000,200000,200000,2400000,200000,39042233596
WLT093769697387,900511162221,Full KYC,Active,30-01-2025,ESC2067292825110,200000,200000,200000,2400000,200000,873090748506
WLT949929942217,578627086352,Full KYC,Active,14-07-2023,ESC8430642284362,200000,200000,200000,2400000,200000,9205054075642
WLT571471571970,806644533368,Full KYC,Active,24-12-2021,ESC3547817884933,200000,200000,200000,2400000,200000,35846586496
WLT121262238840,693871134797,Full KYC,Active,26-04-2021,ESC3579054763852,200000,200000,200000,2400000,200000,61310173907694
WLT776109423654,162168809593,Full KYC,Active,10-07-2023,ESC2588030737656,200000,200000,200000,2400000,200000,9290114804040
WLT976683067397,242284000510,Full KYC,Active,13-05-2019,ESC3946572087424,200000,200000,200000,2400000,200000,8085796360564
WLT384806209332,941395970898,Minimum KYC,Active,18-01-2023,ESC3095546043661,10000,10000,10000,120000,10000,98569671241842
WLT198942048087,600992604307,Minimum KYC,Active,15-01-2023,ESC1456603249630,10000,10000,10000,120000,10000,74146675359852
WLT638827049990,582004495152,Full KYC,Active,10-05-2022,ESC9616873572746,200000,200000,200000,2400000,200000,10223306749
WLT187949805883,522750075340,Full KYC,Active,06-12-2019,ESC3152040289854,200000,200000,200000,2400000,200000,7982840473081
WLT106394319646,180876783847,Full KYC,Active,30-11-2021,ESC4646248916362,200000,200000,200000,2400000,200000,115832833351
WLT659295140001,620943605239,Full KYC,Active,23-03-2020,ESC9261515910041,200000,200000,200000,2400000,200000,143339020630
WLT544394549818,715770664422,Minimum KYC,Active,13-01-2021,ESC7752717773971,10000,10000,10000,120000,10000,2968308125195936
WLT292429310663,784458343972,Minimum KYC,Closed,02-09-2021,ESC7613999816995,10000,10000,10000,120000,10000,29641277415
WLT680777116260,907365817314,Minimum KYC,Active,10-12-2024,ESC4164995398474,10000,10000,10000,120000,10000,85192073750240
WLT526338162679,519337990433,Full KYC,Active,29-06-2019,ESC4167615136405,200000,200000,200000,2400000,200000,32862715250688
WLT048867338053,988273348806,Minimum KYC,Active,19-01-2023,ESC6024810107777,10000,10000,10000,120000,10000,9073503364571248
WLT580945214643,478748236177,Full KYC,Active,30-01-2019,ESC9084418620127,200000,200000,200000,2400000,200000,80543258938178
WLT971681947585,900973577523,Full KYC,Active,23-11-2024,ESC9585417172947,200000,200000,200000,2400000,200000,37189613107944
WLT223348423825,137303809077,Full KYC,Active,11-03-2018,ESC9778291118597,200000,200000,200000,2400000,200000,31651574171829
WLT331055517615,307681716620,Full KYC,Active,28-02-2022,ESC8891707722897,200000,200000,200000,2400000,200000,57983713006
WLT145343820045,664027297634,Minimum KYC,Active,25-10-2016,ESC1836592442317,10000,10000,10000,120000,10000,14868381130
WLT900531172588,215575384629,Full KYC,Active,10-06-2024,ESC3769925701324,200000,200000,200000,2400000,200000,74511981858
WLT244249323669,115356642039,Full KYC,Active,26-03-2021,ESC3526912731810,200000,200000,200000,2400000,200000,6948434837801
WLT798276526774,212343400265,Full KYC,Active,21-06-2017,ESC6786676379300,200000,200000,200000,2400000,200000,3756711982543
WLT488953213419,883416444658,Full KYC,Active,31-01-2023,ESC6361618785644,200000,200000,200000,2400000,200000,1371273485150540
WLT435248363669,425574484811,Minimum KYC,Active,08-08-2019,ESC7591497894536,10000,10000,10000,120000,10000,3172836625028
WLT640502007185,961214914381,Minimum KYC,Active,26-06-2024,ESC6868549950116,10000,10000,10000,120000,10000,1830272890362
WLT248980201855,764036263361,Full KYC,Active,12-08-2021,ESC2934384156230,200000,200000,200000,2400000,200000,8963986792723
WLT252007248120,618929013017,Full KYC,Active,24-06-2023,ESC6187880345677,200000,200000,200000,2400000,200000,40029165490
WLT146225177694,231119756271,Full KYC,Active,12-04-2024,ESC7880697223104,200000,200000,200000,2400000,200000,66587416004
WLT419223252825,804250507795,Full KYC,Active,17-06-2022,ESC8859141342466,200000,200000,200000,2400000,200000,63802615118
WLT992305847439,671468537682,Full KYC,Active,28-01-2023,ESC9397091713385,200000,200000,200000,2400000,200000,50929267768317
WLT749159875994,878642027683,Minimum KYC,Active,03-09-2023,ESC5733737531603,10000,10000,10000,120000,10000,707746788828
WLT155253180225,274642343722,Minimum KYC,Active,23-07-2024,ESC6795481931375,10000,10000,10000,120000,10000,800945357186
WLT831938034287,762872690580,Full KYC,Active,11-08-2021,ESC1795342811870,200000,200000,200000,2400000,200000,2961310104377164
WLT198604854235,649311852436,Full KYC,Active,23-10-2020,ESC1718142606743,200000,200000,200000,2400000,200000,53880829145411
WLT387734860762,626763475079,Full KYC,Active,19-11-2023,ESC5365607815461,200000,200000,200000,2400000,200000,32866419037
WLT684044863760,570734500791,Full KYC,Active,26-12-2023,ESC9701078202988,200000,200000,200000,2400000,200000,998010024118
WLT300226924154,782658469287,Full KYC,Active,21-12-2024,ESC9492097237142,200000,200000,200000,2400000,200000,6342435254988755
WLT109501343602,639792136518,Minimum KYC,Closed,28-03-2020,ESC4031663955668,10000,10000,10000,120000,10000,47256525181872
WLT873666859281,774369607746,Minimum KYC,Active,31-05-2024,ESC8156676083956,10000,10000,10000,120000,10000,1065113161681
WLT163785050340,818727010527,Minimum KYC,Active,24-01-2024,ESC7944257361897,10000,10000,10000,120000,10000,3539967645746478
WLT246635676755,198165132279,Minimum KYC,Active,24-05-2023,ESC5566709558976,10000,10000,10000,120000,10000,819954397130
WLT505137618957,585947422406,Full KYC,Active,21-01-2023,ESC3620476129119,200000,200000,200000,2400000,200000,8195116586964775
WLT678813461570,816321047419,Full KYC,Active,29-08-2024,ESC5234726262001,200000,200000,200000,2400000,200000,9928674217900
WLT054349238764,386962366796,Minimum KYC,Active,30-10-2023,ESC9059795301201,10000,10000,10000,120000,10000,337596481172
WLT736846034541,356784697769,Full KYC,Active,12-11-2021,ESC3751154524429,200000,200000,200000,2400000,200000,71919303584459
WLT592117447993,646138156298,Minimum KYC,Active,09-02-2024,ESC6628240548957,10000,10000,10000,120000,10000,98965217582
WLT499327041669,990890429479,Full KYC,Active,27-11-2023,ESC1925991911304,200000,200000,200000,2400000,200000,53400137129
WLT592062138448,246488330909,Minimum KYC,Active,17-02-2023,ESC9304151816314,10000,10000,10000,120000,10000,14970958024858
WLT320873480869,177372623665,Full KYC,Active,30-06-2022,ESC1169646723433,200000,200000,200000,2400000,200000,651046129828
WLT192080383389,427033868606,Full KYC,Active,26-02-2019,ESC2796498898225,200000,200000,200000,2400000,200000,9202297638158
WLT323671913102,141151180463,Minimum KYC,Active,01-04-2023,ESC6951480011879,10000,10000,10000,120000,10000,51577156576723
WLT171851984423,361941475452,Minimum KYC,Active,08-01-2019,ESC4642102331401,10000,10000,10000,120000,10000,9192040972729
WLT410057331143,144613736165,Full KYC,Active,04-06-2018,ESC7491850128430,200000,200000,200000,2400000,200000,59284226915118
WLT419557279624,847430878778,Minimum KYC,Active,08-08-2018,ESC4015752020036,10000,10000,10000,120000,10000,55620770596983
WLT525249442644,902377804298,Minimum KYC,Active,17-12-2022,ESC8843663951390,10000,10000,10000,120000,10000,521968949048
WLT109930853732,258177378851,Full KYC,Active,18-06-2023,ESC6870597103912,200000,200000,200000,2400000,200000,12989649632
WLT724330819333,452176654285,Full KYC,Active,06-07-2024,ESC4412721217400,200000,200000,200000,2400000,200000,952647152685
WLT635890417777,227376119828,Full KYC,Active,20-01-2023,ESC4009490898339,200000,200000,200000,2400000,200000,276229567721
WLT295889961507,997934715474,Full KYC,Active,21-03-2023,ESC2579487862646,200000,200000,200000,2400000,200000,17601702339460
WLT724425127078,787728072939,Full KYC,Active,01-10-2024,ESC3005637468199,200000,200000,200000,2400000,200000,64069459599
WLT626283739963,507522643133,Full KYC,Active,25-07-2024,ESC2284414124286,200000,200000,200000,2400000,200000,9135096912690
WLT332338109445,951497753711,Full KYC,Active,02-03-2020,ESC9196973622566,200000,200000,200000,2400000,200000,603515524842
WLT870836924761,846843066684,Full KYC,Active,28-02-2022,ESC7765749146235,200000,200000,200000,2400000,200000,75358311312262
WLT799500704632,439057772385,Full KYC,Active,03-12-2021,ESC6816080769767,200000,200000,200000,2400000,200000,5721630318645
WLT079594692780,566976801439,Minimum KYC,Active,05-08-2024,ESC1756083077415,10000,10000,10000,120000,10000,75226311970914
WLT324184312241,685344693767,Full KYC,Active,19-04-2023,ESC5948923185737,200000,200000,200000,2400000,200000,52226390225
WLT213430141482,719935088751,Full KYC,Active,07-09-2024,ESC2625482674927,200000,200000,200000,2400000,200000,784274500301
WLT230473713249,943241736518,Full KYC,Active,17-08-2024,ESC1488992700759,200000,200000,200000,2400000,200000,42459815994895
WLT334674369084,814302154055,Full KYC,Active,25-02-2023,ESC6118100912354,200000,200000,200000,2400000,200000,9260932371486
WLT183275297253,613707724137,Minimum KYC,Active,13-01-2017,ESC4407786895306,10000,10000,10000,120000,10000,99898180026
WLT021043829111,251159193905,Minimum KYC,Active,29-11-2024,ESC4413502505208,10000,10000,10000,120000,10000,759002745870
WLT998877508606,493927972788,Full KYC,Active,30-08-2024,ESC8495989912544,200000,200000,200000,2400000,200000,5513104953293
WLT515859515170,566578325120,Minimum KYC,Active,24-12-2024,ESC3640250874791,10000,10000,10000,120000,10000,804565571512
WLT140728267184,829816585002,Full KYC,Active,21-01-2025,ESC3892407625228,200000,200000,200000,2400000,200000,6172527456763156
WLT698798384070,560349240713,Full KYC,Active,03-12-2024,ESC4548341647406,200000,200000,200000,2400000,200000,15013161938
WLT869960967110,402464177472,Full KYC,Suspended,17-02-2019,ESC1340650542066,200000,200000,200000,2400000,200000,55477469374
WLT025365236798,691660458150,Minimum KYC,Active,10-12-2021,ESC6030360387832,10000,10000,10000,120000,10000,429894596000
WLT306119337739,638496751491,Minimum KYC,Active,11-12-2020,ESC1410742486443,10000,10000,10000,120000,10000,38618784052
WLT602849521930,412024771908,Minimum KYC,Active,05-05-2023,ESC1283511935518,10000,10000,10000,120000,10000,74081518116
WLT841449020578,869494655725,Minimum KYC,Active,07-10-2018,ESC2944692714005,10000,10000,10000,120000,10000,74955594416
WLT352987175182,228065435646,Minimum KYC,Active,10-09-2021,ESC3728453019107,10000,10000,10000,120000,10000,33797052276718
WLT055880749281,856471244391,Full KYC,Active,09-08-2023,ESC7501948735032,200000,200000,200000,2400000,200000,57474538789530
WLT648960715820,173944525131,Full KYC,Closed,06-02-2023,ESC6735135375386,200000,200000,200000,2400000,200000,52316343963834
WLT110876388265,852593299483,Full KYC,Active,28-05-2021,ESC1135452681657,200000,200000,200000,2400000,200000,8216222112333
WLT961130530950,772537742303,Full KYC,Active,16-05-2024,ESC4775470578157,200000,200000,200000,2400000,200000,481220574139
WLT807253056094,263267039525,Full KYC,Active,01-08-2024,ESC2851837112670,200000,200000,200000,2400000,200000,840170036097
WLT109337295300,424461807278,Minimum KYC,Active,09-05-2024,ESC2017406527927,10000,10000,10000,120000,10000,205414205150
WLT739200248469,232679094118,Full KYC,Active,03-09-2023,ESC6639642935413,200000,200000,200000,2400000,200000,24021720562
WLT886593111336,843808301032,Minimum KYC,Suspended,16-03-2021,ESC7405391407724,10000,10000,10000,120000,10000,410281022634
WLT692483742845,648197394273,Full KYC,Closed,29-01-2020,ESC1811366533410,200000,200000,200000,2400000,200000,11706042060
WLT272015519418,143471503076,Minimum KYC,Active,10-09-2021,ESC7359646350140,10000,10000,10000,120000,10000,638202612484
WLT079953006108,300014836202,Full KYC,Active,27-10-2024,ESC8540999078607,200000,200000,200000,2400000,200000,9187453509695
WLT102993172026,261566223535,Full KYC,Active,08-07-2022,ESC5879354189473,200000,200000,200000,2400000,200000,7433972054894312
WLT419307631102,276606205614,Full KYC,Active,04-12-2023,ESC1543485129387,200000,200000,200000,2400000,200000,7184772258119
WLT915722748794,127725836291,Minimum KYC,Active,11-10-2022,ESC4720055056724,10000,10000,10000,120000,10000,43949860339077
WLT940928854305,629766763874,Minimum KYC,Active,25-07-2020,ESC1237979361991,10000,10000,10000,120000,10000,72164974628
WLT685614315335,626189120555,Minimum KYC,Active,03-04-2020,ESC8490675054434,10000,10000,10000,120000,10000,39296837833
WLT451524453796,337579411412,Minimum KYC,Active,06-01-2023,ESC8144155501848,10000,10000,10000,120000,10000,570010426701
WLT865791358026,153300757342,Minimum KYC,Suspended,07-09-2020,ESC1347543759246,10000,10000,10000,120000,10000,6310417709779434
WLT828766383863,795353084667,Full KYC,Active,06-05-2016,ESC4243486265324,200000,200000,200000,2400000,200000,2073303478700
WLT393070051317,479047824235,Full KYC,Active,28-01-2023,ESC7294929825282,200000,200000,200000,2400000,200000,61238120630
WLT286775107163,697813577295,Full KYC,Closed,19-05-2022,ESC1911205456081,200000,200000,200000,2400000,200000,347021765035
WLT973848090676,462254813145,Minimum KYC,Active,12-05-2022,ESC7119272199325,10000,10000,10000,120000,10000,5116359069449
WLT973293104383,507309011760,Minimum KYC,Active,29-02-2024,ESC8183254633891,10000,10000,10000,120000,10000,70992150734943
WLT913987498242,842794939339,Full KYC,Active,03-12-2024,ESC1445608536116,200000,200000,200000,2400000,200000,9196237590247
WLT208118160761,268419350410,Minimum KYC,Active,19-07-2023,ESC4276728962198,10000,10000,10000,120000,10000,15665793737012
WLT184227800903,373963127361,Minimum KYC,Active,29-08-2023,ESC6423416238817,10000,10000,10000,120000,10000,796264607923
WLT786923256927,775146601386,Full KYC,Suspended,19-01-2024,ESC8706639458683,200000,200000,200000,2400000,200000,66616661234
WLT318229936817,978668849341,Full KYC,Active,06-12-2019,ESC9290244142576,200000,200000,200000,2400000,200000,96790147847558
WLT896631704819,314811814761,Full KYC,Active,15-03-2023,ESC3594215741313,200000,200000,200000,2400000,200000,45358096800
WLT666583425982,261000344128,Minimum KYC,Active,03-10-2024,ESC5365507095899,10000,10000,10000,120000,10000,7708861931765
WLT367668972758,749618164845,Full KYC,Active,10-07-2020,ESC2963080418295,200000,200000,200000,2400000,200000,84394384125616
WLT509338877017,849584825427,Full KYC,Active,03-09-2022,ESC4332652752365,200000,200000,200000,2400000,200000,28327297760
