customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
574436636454,Sneha Verma,Individual,Individual,28-04-1969,Mohit Bose,Indian,Indian,Resident,India,QBMPM3365Q,523063214062,XXXX-XXXX-3160,AADHAAR-2970XXXX8254,8927046528,sneha.verma306@outlook.com,"355, Gandhi Nagar, Bhagalpur, Bihar - 945773",Bihar,Bhagalpur,22.083511,74.860046,Accountant,1150204,5,Business Income,,Medium,N,N,N,N,Y,25-09-2018,13-07-2021,,,,,,,,,,
920807000528,Premier Holdings,Non-Individual,Public Limited,,,Indian,,Resident,India,VZUCG1543C,,,,7798162780,premier662@gmail.com,,Rajasthan,Udaipur,21.476252,74.623235,Education,406178373,,Trading Profits,,High,N,N,N,N,N,02-10-2015,11-02-2017,05-10-1992,"Udaipur, Rajasthan",Control through other means,Y,"108 Corporate Park, Udaipur, Rajasthan - 940337","Plot 470, Industrial Area, Udaipur, Rajasthan","7, Residential Colony, Udaipur, Rajasthan",U23154KT1993PTC593030,876039007973,Komal Sen
377847474964,Sonal Tiwari,Individual,Individual,28-01-2001,Ankit Tiwari,Indian,Indian,Resident,India,JEXPM4459F,294306764645,XXXX-XXXX-8544,AADHAAR-4815XXXX7340,6181782154,sonal.tiwari404@yahoo.co.in,"72, NH Highway, Siliguri, West Bengal - 966614",West Bengal,Siliguri,21.994266,76.015986,Accountant,1564378,18,Business Income,,Medium,N,N,N,N,N,01-02-2024,19-02-2025,,,,,,,,,,
865436208835,Shweta Gupta,Individual,Individual,02-09-2005,Ankit Das,Indian,Indian,Resident,India,KGLPP9844X,465414485939,XXXX-XXXX-1967,AADHAAR-7209XXXX4525,7903773486,shweta.gupta90@rediffmail.com,"87, Nehru Place, Pune, Maharashtra - 593710",Maharashtra,Pune,18.562826,73.872808,Salaried - Education,1278440,15,Rental Income,,Medium,N,N,N,N,N,31-10-2015,13-10-2024,,,,,,,,,,
211857440734,Mamta Joshi,Individual,Individual,17-09-1966,Ravi Malhotra,Indian,Indian,Resident,India,KHQPA1388O,792747165772,XXXX-XXXX-7427,AADHAAR-7753XXXX3234,9374970313,mamta.joshi879@gmail.com,"155, Gandhi Nagar, Muzaffarpur, Bihar - 728156",Bihar,Muzaffarpur,19.765096,73.166118,Business Owner,410333,0,Agriculture Income,,Low,N,N,N,Y,Y,18-06-2017,25-09-2021,,,,,,,,,,
242301601716,Vivek Banerjee,Individual,Individual,25-07-1961,Tushar Deshmukh,Indian,Indian,Resident,India,CAPPJ5133H,775932887251,XXXX-XXXX-4360,AADHAAR-2795XXXX0626,7555191192,vivek.banerjee374@yahoo.co.in,"61, NH Highway, Bhagalpur, Bihar - 637891",Bihar,Bhagalpur,20.152252,78.979667,Self-Employed - Professional,1853860,17,Agriculture Income,,Medium,N,N,N,N,N,28-04-2016,27-06-2022,,,,,,,,,,
675773332347,Anjali Banerjee,Individual,Individual,14-06-1990,Rohan Patel,Indian,Indian,Resident,India,BPXPL6407E,377419498212,XXXX-XXXX-0795,AADHAAR-8634XXXX9733,7565318171,anjali.banerjee951@hotmail.com,"270, Gandhi Nagar, Karimnagar, Telangana - 876161",Telangana,Karimnagar,18.596007,79.930108,Freelancer,442184,6,Salary,,Low,N,N,N,N,Y,30-11-2017,12-10-2021,,,,,,,,,,
117859827320,Sunita Gupta,Individual,Individual,24-06-1987,Arjun Das,Indian,Indian,Resident,India,BQHPE2226P,988174109301,XXXX-XXXX-1686,AADHAAR-2378XXXX3021,6996605264,sunita.gupta943@outlook.com,"356, Station Road, Nashik, Maharashtra - 466191",Maharashtra,Nashik,21.524904,74.14953,Lawyer,2182919,31,Salary,,Medium,N,N,N,Y,N,02-12-2022,13-09-2024,,,,,,,,,,
146914631033,Asha Verma,Individual,Individual,25-04-1987,Manoj Agarwal,Indian,Indian,Resident,India,PHPPY1623Y,380855140631,XXXX-XXXX-8700,AADHAAR-8518XXXX5368,9189190147,asha.verma345@outlook.com,"477, MG Road, Howrah, West Bengal - 703404",West Bengal,Howrah,17.457818,73.588307,Freelancer,1027280,10,Rental Income,,Medium,N,N,N,N,N,30-10-2021,30-05-2023,,,,,,,,,,
579621340350,Silver Group,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,OGECF2505Z,,,,7247926471,silver587@outlook.com,,Kerala,Kochi,9.929676,76.300289,Textiles,9967285,,Investment,,Low,N,N,N,N,N,26-04-2005,04-09-2015,28-04-2004,"Kochi, Kerala",Control through other means,N,"143 Corporate Park, Kochi, Kerala - 245171","Plot 15, Industrial Area, Kochi, Kerala","781, Residential Colony, Kochi, Kerala",U53608WO2012PTC614645,142755158332,Anjali Das
536628218742,Deepak Pillai,Individual,Individual,20-10-1968,Manoj Pandey,Indian,Indian,Resident,India,QTDPI8196J,509927862857,XXXX-XXXX-2625,AADHAAR-4885XXXX2605,9045307186,deepak.pillai567@rediffmail.com,"299, Park Street, Nizamabad, Telangana - 532343",Telangana,Nizamabad,21.912957,79.770008,Self-Employed - Retail,241543,37,Salary,,Low,N,N,N,N,N,09-06-2020,25-03-2022,,,,,,,,,,
392735512552,Naveen Kumar,Individual,Individual,18-05-2000,Mohit Agarwal,Indian,Indian,Resident,India,WCPPM7423E,771414957324,XXXX-XXXX-8204,AADHAAR-7470XXXX4940,8620209165,naveen.kumar968@rediffmail.com,"267, Gandhi Nagar, Kochi, Kerala - 781698",Kerala,Kochi,9.889845,76.269264,Salaried - IT,453827,2,Salary,,Low,N,N,N,N,N,26-04-2016,23-08-2020,,,,,,,,,,
556705951501,Manoj Singh,Individual,Individual,25-07-1991,Rajesh Rao,Indian,Indian,Resident,India,MJEPB3008D,200081230689,XXXX-XXXX-2444,AADHAAR-5067XXXX2976,7080852790,manoj.singh52@yahoo.co.in,"268, Nehru Place, Karimnagar, Telangana - 837913",Telangana,Karimnagar,19.894643,75.999531,Self-Employed - Professional,473623,34,Rental Income,,Low,N,N,N,N,N,23-06-2017,22-10-2021,,,,,,,,,,
139335292878,Rohan Reddy,Individual,Individual,12-01-2003,Varun Mehta,Indian,Indian,Resident,India,KTPPU6674S,247265228476,XXXX-XXXX-4837,AADHAAR-6334XXXX0120,8836198139,rohan.reddy569@hotmail.com,"468, MG Road, Howrah, West Bengal - 517295",West Bengal,Howrah,23.077663,74.262361,Salaried - Manufacturing,647271,0,Business Income,,Medium,N,N,N,N,N,25-06-2017,09-12-2018,,,,,,,,,,
981956691761,Apex Industries,Non-Individual,HUF,,,Indian,,Resident,India,MJGTX0040W,,,,8868565555,apex774@yahoo.co.in,,Maharashtra,Pune,18.50081,73.855802,Manufacturing,78031754,,Investment,,High,N,N,N,Y,N,02-01-2024,01-04-2024,24-08-2023,"Pune, Maharashtra",Senior Managing Official,N,"99 Corporate Park, Pune, Maharashtra - 800933","Plot 87, Industrial Area, Pune, Maharashtra","389, Residential Colony, Pune, Maharashtra",U30161GM2024PTC448953,160128430025,Akash Joshi
602266754179,Mohit Das,Individual,Individual,29-11-1960,Mohit Pandey,Indian,Indian,Resident,India,APLPJ2155H,332154594798,XXXX-XXXX-1503,AADHAAR-7450XXXX5082,7562347623,mohit.das22@rediffmail.com,"108, Gandhi Nagar, Hubli, Karnataka - 863609",Karnataka,Hubli,21.884841,80.68653,Salaried - Manufacturing,715534,9,Family Support,,Medium,N,N,N,Y,N,07-08-2019,25-08-2024,,,,,,,,,,
748839934498,Harsh Chatterjee,Individual,Individual,06-05-1994,Akash Pillai,Indian,Indian,Resident,India,ITVPO2329F,404547570034,XXXX-XXXX-7453,AADHAAR-3588XXXX3101,8867656966,harsh.chatterjee532@rediffmail.com,"211, Park Street, Vadodara, Gujarat - 345801",Gujarat,Vadodara,24.936381,75.724097,Accountant,2471502,32,Agriculture Income,,High,N,N,N,Y,N,01-07-2016,13-08-2022,,,,,,,,,,
969076419482,Pallavi Mehta,Individual,Individual,25-01-2003,Ankit Deshmukh,Indian,Indian,NRI,Other,XFUPH5530N,293707090775,XXXX-XXXX-4269,AADHAAR-8863XXXX7140,9475484823,pallavi.mehta963@hotmail.com,"348, Gandhi Nagar, Patna, Bihar - 560123",Bihar,Patna,25.588716,85.14861,Salaried - Manufacturing,396775,10,Foreign Employment,NL,Low,N,N,N,Y,N,16-08-2022,23-05-2024,,,,,,,,,,
666889654719,Harsh Kapoor,Individual,Individual,01-06-1966,Pradeep Sen,Indian,Indian,Resident,India,DGEPS7294L,268921278304,XXXX-XXXX-3605,AADHAAR-3897XXXX7148,8843759377,harsh.kapoor134@rediffmail.com,"437, Gandhi Nagar, Jalandhar, Punjab - 269982",Punjab,Jalandhar,21.867438,76.353122,Lawyer,13531268,27,Rental Income,,Low,N,Y,N,N,Y,08-12-2021,05-09-2023,,,,,,,,,,
429807732751,Amit Sen,Individual,Individual,20-01-1988,Gaurav Sen,Indian,Indian,Resident,India,WCWPB1979W,217696353088,XXXX-XXXX-6435,AADHAAR-7818XXXX7946,8977052934,amit.sen233@outlook.com,"255, MG Road, Hubli, Karnataka - 949879",Karnataka,Hubli,23.698281,80.328175,Salaried - Banking,325975,26,Agriculture Income,,Low,N,N,N,N,N,30-01-2015,04-06-2020,,,,,,,,,,
495661066761,Sonal Verma,Individual,Individual,25-09-1962,Manoj Kapoor,Indian,Indian,Resident,India,MYYPT4699V,291103188418,XXXX-XXXX-5942,AADHAAR-9904XXXX7846,8299810375,sonal.verma383@gmail.com,"138, Gandhi Nagar, Thiruvananthapuram, Kerala - 450778",Kerala,Thiruvananthapuram,16.14186,76.896237,Lawyer,97574340,0,Investment Returns,,Low,N,Y,N,N,N,11-12-2020,28-06-2024,,,,,,,,,,
794825727333,Varun Das,Individual,Individual,22-01-2000,Ankit Kapoor,Indian,Indian,Resident,India,NKYPR0702B,303076190312,XXXX-XXXX-1973,AADHAAR-5855XXXX1201,9038595521,varun.das649@yahoo.co.in,"409, Ring Road, Indore, Madhya Pradesh - 632349",Madhya Pradesh,Indore,22.447042,75.072669,Accountant,2376607,23,Rental Income,,Medium,N,N,N,N,Y,06-07-2023,07-08-2024,,,,,,,,,,
510188836216,Komal Kumar,Individual,Individual,12-02-1980,Tushar Pandey,Indian,Indian,Resident,India,GVZPE8337J,928630692752,XXXX-XXXX-9389,AADHAAR-5382XXXX0543,9200842856,komal.kumar99@gmail.com,"162, Gandhi Nagar, Nagpur, Maharashtra - 103065",Maharashtra,Nagpur,16.518576,74.372201,Self-Employed - Professional,296701,20,Family Support,,Low,N,N,N,N,N,17-04-2021,12-05-2021,,,,,,,,,,
829891238135,Vandana Verma,Individual,Individual,04-03-1980,Manoj Banerjee,Indian,Indian,Resident,India,QGEPY2601J,571562626214,XXXX-XXXX-4588,AADHAAR-9924XXXX9267,8642476590,vandana.verma203@rediffmail.com,"445, MG Road, Ahmedabad, Gujarat - 314546",Gujarat,Ahmedabad,23.027357,72.615271,Student,803097,13,Rental Income,,Medium,N,N,N,N,N,20-06-2016,14-06-2020,,,,,,,,,,
642075774411,Sanjay Banerjee,Individual,Individual,17-06-1961,Rahul Mehta,Indian,Indian,Resident,India,RDQPF8803C,766067740020,XXXX-XXXX-5540,AADHAAR-7894XXXX2796,9801753931,sanjay.banerjee284@gmail.com,"128, Ring Road, Nizamabad, Telangana - 730193",Telangana,Nizamabad,23.79123,76.384166,Accountant,71684021,38,Investment Returns,,Medium,N,Y,N,N,N,23-05-2016,01-03-2018,,,,,,,,,,
568809964783,Harsh Gupta,Individual,Individual,01-08-1983,Sanjay Mehta,Indian,Indian,Resident,India,HHSPW1870P,307135992551,XXXX-XXXX-9687,AADHAAR-4511XXXX9405,8126319940,harsh.gupta501@gmail.com,"283, Station Road, Udaipur, Rajasthan - 665955",Rajasthan,Udaipur,16.940408,79.535282,Agriculture,207801,37,Rental Income,,Low,N,N,N,N,Y,25-06-2021,25-01-2025,,,,,,,,,,
365614534060,Harsh Patel,Individual,Individual,07-04-1999,Sanjay Verma,Indian,Indian,Resident,India,QTBPD5947N,818621409914,XXXX-XXXX-3081,AADHAAR-8037XXXX6088,9437099721,harsh.patel80@outlook.com,"207, NH Highway, Rohini, Delhi - 830932",Delhi,Rohini,20.25907,78.979372,Lawyer,447882,14,Investment Returns,,Low,N,N,N,N,Y,05-03-2021,26-06-2022,,,,,,,,,,
426335462216,Pranav Chatterjee,Individual,Individual,03-10-2003,Rajesh Bose,Indian,Indian,Resident,India,PORPB3433Z,601850480862,XXXX-XXXX-0969,AADHAAR-6375XXXX7972,7983042629,pranav.chatterjee924@outlook.com,"138, Ring Road, New Delhi, Delhi - 902051",Delhi,New Delhi,28.61279,77.258846,Student,269841,29,Salary,,Low,N,N,N,Y,N,08-08-2017,08-03-2018,,,,,,,,,,
369458665853,Shruti Chatterjee,Individual,Individual,17-10-1986,Mohit Shah,Indian,Indian,Resident,India,QILPS1439B,571180052408,XXXX-XXXX-0820,AADHAAR-2890XXXX4525,7097489147,shruti.chatterjee499@gmail.com,"226, Ring Road, Hubli, Karnataka - 380933",Karnataka,Hubli,22.486191,78.023148,Salaried - Government,2042615,17,Agriculture Income,,Medium,N,N,N,Y,N,12-06-2023,07-02-2025,,,,,,,,,,
839238758052,Pioneer Exports,Non-Individual,Private Limited,,,Indian,,Resident,India,TDNBX7144Y,,,,6448614567,pioneer134@gmail.com,,Maharashtra,Nashik,18.319871,74.887252,Textiles,472070864,,Trading Profits,,Low,N,N,N,Y,N,25-12-2009,25-10-2018,27-01-1991,"Nashik, Maharashtra",Control through other means,N,"197 Corporate Park, Nashik, Maharashtra - 544485","Plot 82, Industrial Area, Nashik, Maharashtra","849, Residential Colony, Nashik, Maharashtra",U95747GA2023PTC684689,284944449821,Sunita Mehta
519190995291,Sunita Pillai,Individual,Individual,24-01-1991,Anil Bhat,Indian,Indian,Resident,India,WRRPV6030N,947614077859,XXXX-XXXX-9426,AADHAAR-5419XXXX8405,6241146025,sunita.pillai898@gmail.com,"249, MG Road, Durgapur, West Bengal - 295224",West Bengal,Durgapur,25.201215,76.169528,Salaried - IT,242764,3,Pension,,Low,N,N,N,N,N,30-04-2015,29-12-2017,,,,,,,,,,
703991837537,Nisha Chatterjee,Individual,Individual,11-09-1966,Tushar Deshmukh,Indian,Indian,Resident,India,ELPPI8637Q,561977487858,XXXX-XXXX-8015,AADHAAR-8454XXXX3260,6227085172,nisha.chatterjee806@yahoo.co.in,"234, MG Road, Gwalior, Madhya Pradesh - 288777",Madhya Pradesh,Gwalior,16.068737,75.459507,Retired,2207127,23,Rental Income,,Medium,N,N,N,N,Y,01-07-2019,09-04-2021,,,,,,,,,,
772017648158,Mohit Agarwal,Individual,Individual,29-06-2001,Sandeep Mukherjee,Indian,Indian,Resident,India,HVWPQ3262L,583540820876,XXXX-XXXX-1573,AADHAAR-2755XXXX1659,6372609921,mohit.agarwal765@outlook.com,"387, Gandhi Nagar, Gaya, Bihar - 280549",Bihar,Gaya,24.540275,76.308731,Freelancer,1508838,17,Salary,,Medium,N,N,N,Y,N,21-09-2015,20-12-2023,,,,,,,,,,
807642711150,Vandana Joshi,Individual,Individual,17-05-1979,Pradeep Joshi,Indian,Indian,Resident,India,ZXAPS5521P,503497386962,XXXX-XXXX-4492,AADHAAR-9437XXXX6412,6379260958,vandana.joshi419@yahoo.co.in,"281, Station Road, Thrissur, Kerala - 549744",Kerala,Thrissur,23.291534,74.862941,Self-Employed - Professional,4379285,0,Family Support,,High,N,N,N,Y,Y,03-10-2022,29-07-2024,,,,,,,,,,
439960859238,Rashmi Pandey,Individual,Individual,25-02-1966,Naveen Rao,Indian,Indian,Resident,India,EFUPZ0883V,474133504680,XXXX-XXXX-2429,AADHAAR-8155XXXX7338,6266897313,rashmi.pandey220@hotmail.com,"136, Gandhi Nagar, Jabalpur, Madhya Pradesh - 799615",Madhya Pradesh,Jabalpur,23.22842,74.025536,Consultant,7531466,13,Agriculture Income,,High,N,N,N,N,Y,15-11-2017,03-02-2024,,,,,,,,,,
539788948844,National Services,Non-Individual,Private Limited,,,Indian,,Resident,India,BGSHK4411U,,,,8003791926,national876@rediffmail.com,,Kerala,Thrissur,24.806475,73.70809,Construction,65794743,,Donations,,Medium,N,N,N,N,N,30-03-2016,27-01-2018,10-11-1993,"Thrissur, Kerala",Shareholding > 25%,N,"76 Corporate Park, Thrissur, Kerala - 950726","Plot 276, Industrial Area, Thrissur, Kerala","574, Residential Colony, Thrissur, Kerala",U71795ER1997PTC779658,861885509513,Akash Nair
589670448048,Ritu Reddy,Individual,Individual,17-02-1992,Akash Mehta,Indian,Indian,Resident,India,VPKPV6759M,516772305874,XXXX-XXXX-5793,AADHAAR-9420XXXX2848,7420191178,ritu.reddy851@outlook.com,"334, Park Street, Jabalpur, Madhya Pradesh - 546616",Madhya Pradesh,Jabalpur,22.376486,74.474135,Accountant,790169,7,Rental Income,,Medium,N,N,N,Y,Y,08-10-2021,21-06-2022,,,,,,,,,,
924409157633,Divya Verma,Individual,Individual,03-02-1990,Vivek Reddy,Indian,Indian,Resident,India,CULPY6134X,959040668225,XXXX-XXXX-5669,AADHAAR-7538XXXX9624,7315237691,divya.verma145@rediffmail.com,"253, Station Road, Chennai, Tamil Nadu - 969610",Tamil Nadu,Chennai,13.110126,80.288767,Agriculture,324499,39,Investment Returns,,Low,N,N,N,N,N,11-10-2016,27-06-2022,,,,,,,,,,
214935808716,Pallavi Sen,Individual,Individual,19-03-1982,Rohan Yadav,Indian,Indian,Resident,India,UJLPO1505I,220939247174,XXXX-XXXX-6620,AADHAAR-9912XXXX6335,9321525839,pallavi.sen133@hotmail.com,"14, Nehru Place, Kozhikode, Kerala - 822442",Kerala,Kozhikode,25.169465,78.665437,Salaried - Insurance,860263,26,Rental Income,,Medium,N,N,N,N,N,07-12-2018,26-12-2024,,,,,,,,,,
400545811344,Silver Exports,Non-Individual,HUF,,,Indian,,Resident,India,FJWHZ7473T,,,,8920528971,silver908@hotmail.com,,Gujarat,Vadodara,18.598161,77.237856,Financial Services,233426863,,Trading Profits,,Medium,N,N,N,Y,N,06-03-2002,20-01-2007,24-11-1993,"Vadodara, Gujarat",Control through other means,N,"81 Corporate Park, Vadodara, Gujarat - 971581","Plot 357, Industrial Area, Vadodara, Gujarat","735, Residential Colony, Vadodara, Gujarat",U20958SV1992PTC526185,100535691373,Meera Deshmukh
701756166869,Mamta Shah,Individual,Individual,19-11-2005,Kiran Das,Indian,Indian,Resident,India,HPFPD6813Y,580327577512,XXXX-XXXX-1128,AADHAAR-9004XXXX7201,9403392044,mamta.shah293@rediffmail.com,"183, Ring Road, Varanasi, Uttar Pradesh - 308886",Uttar Pradesh,Varanasi,22.087568,80.558869,Salaried - Banking,425354,20,Agriculture Income,,Low,N,N,N,Y,N,18-02-2021,10-02-2024,,,,,,,,,,
461489199598,Divya Banerjee,Individual,Individual,30-10-1964,Rohan Sharma,Indian,Indian,Resident,India,LXJPY0687P,253762569117,XXXX-XXXX-0121,AADHAAR-4628XXXX7305,6073996798,divya.banerjee549@hotmail.com,"26, Park Street, Saket, Delhi - 251094",Delhi,Saket,20.510828,75.55679,Business Owner,1546705,11,Family Support,,Medium,N,N,N,Y,N,26-10-2019,13-08-2021,,,,,,,,,,
686674937525,Yash Agarwal,Individual,Individual,26-04-1978,Deepak Nair,Indian,Indian,Resident,India,FTVPP0061O,671901185982,XXXX-XXXX-3658,AADHAAR-5054XXXX5799,9279467468,yash.agarwal994@yahoo.co.in,"141, Nehru Place, Ahmedabad, Gujarat - 486437",Gujarat,Ahmedabad,22.985404,72.557867,Salaried - Manufacturing,380381,38,Pension,,Low,N,N,N,N,N,23-12-2021,04-10-2023,,,,,,,,,,
619058921407,Diamond Industries,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,FVYJM0855O,,,,9244178477,diamond921@outlook.com,,Gujarat,Vadodara,24.640298,73.190644,Manufacturing,434427636,,Donations,,Low,N,N,N,Y,N,03-09-2003,10-01-2015,10-12-1994,"Vadodara, Gujarat",Shareholding > 25%,N,"157 Corporate Park, Vadodara, Gujarat - 607484","Plot 340, Industrial Area, Vadodara, Gujarat","429, Residential Colony, Vadodara, Gujarat",U52204XF2003PTC222909,415804650422,Arjun Gupta
894252181280,Manoj Das,Individual,Individual,03-05-1976,Ravi Pandey,Indian,Indian,Resident,India,AHAPB7383U,425786771837,XXXX-XXXX-8522,AADHAAR-7147XXXX1993,7820284252,manoj.das355@gmail.com,"433, Park Street, Amritsar, Punjab - 322648",Punjab,Amritsar,18.88251,81.202091,Consultant,2008995,1,Investment Returns,,Medium,N,N,N,Y,N,04-04-2020,23-03-2022,,,,,,,,,,
868250051645,Pooja Bose,Individual,Individual,12-02-1998,Sandeep Banerjee,Indian,Indian,Resident,India,LJAPK6326J,938673587298,XXXX-XXXX-9239,AADHAAR-3159XXXX7806,8164461562,pooja.bose998@hotmail.com,"73, Nehru Place, Dwarka, Delhi - 514150",Delhi,Dwarka,17.778855,74.468493,Engineer,928527,34,Pension,,Medium,N,N,N,N,N,06-07-2022,21-05-2024,,,,,,,,,,
527819464183,National Exports,Non-Individual,Partnership,,,Indian,,Resident,India,PBVJV8004P,,,,7970439473,national346@yahoo.co.in,,Karnataka,Mangaluru,17.424258,82.788192,Retail,297412521,,Government Grant,,Low,N,N,N,N,N,29-11-2019,22-05-2022,07-03-2017,"Mangaluru, Karnataka",Senior Managing Official,N,"111 Corporate Park, Mangaluru, Karnataka - 739494","Plot 139, Industrial Area, Mangaluru, Karnataka","527, Residential Colony, Mangaluru, Karnataka",U57820ZE1999PTC416312,275197996326,Swati Malhotra
676358663126,Rekha Mehta,Individual,Individual,31-12-1964,Manoj Malhotra,Indian,Indian,Resident,India,WSIPG3659P,465134340728,XXXX-XXXX-4133,AADHAAR-6517XXXX7897,7975878726,rekha.mehta871@gmail.com,"372, NH Highway, Lucknow, Uttar Pradesh - 302881",Uttar Pradesh,Lucknow,26.891041,80.980484,Salaried - IT,1608236,14,Family Support,,Medium,N,N,N,Y,Y,17-04-2016,12-02-2017,,,,,,,,,,
289706904032,Sandeep Deshmukh,Individual,Individual,19-04-1965,Sandeep Shah,Indian,Indian,Resident,India,QYGPJ6785L,525598894998,XXXX-XXXX-8472,AADHAAR-9568XXXX4372,9602500780,sandeep.deshmukh245@gmail.com,"427, Nehru Place, Nashik, Maharashtra - 820633",Maharashtra,Nashik,23.63123,80.685514,Salaried - Healthcare,1233361,7,Investment Returns,,Medium,N,N,N,N,N,12-06-2022,31-05-2024,,,,,,,,,,
128565433616,Jyoti Gupta,Individual,Individual,26-12-1964,Rajesh Bose,Indian,Indian,Resident,India,VPAPD1385E,687322032227,XXXX-XXXX-8146,AADHAAR-4851XXXX8336,9921094601,jyoti.gupta114@hotmail.com,"196, Nehru Place, Siliguri, West Bengal - 840489",West Bengal,Siliguri,24.150661,75.683029,Freelancer,2207664,20,Family Support,,Medium,N,N,N,Y,N,27-01-2020,19-09-2024,,,,,,,,,,
971517821573,Vivek Kapoor,Individual,Individual,01-12-1982,Nikhil Sen,Indian,Indian,Resident,India,MJCPN3871B,619544030360,XXXX-XXXX-9390,AADHAAR-7462XXXX7120,9098608031,vivek.kapoor84@hotmail.com,"137, NH Highway, Rajkot, Gujarat - 581430",Gujarat,Rajkot,20.47437,78.654894,Self-Employed - Professional,1047647,37,Agriculture Income,,Medium,N,N,N,N,N,30-09-2021,24-03-2023,,,,,,,,,,
281887645049,Ashish Nair,Individual,Individual,01-12-2004,Ashish Kumar,Indian,Indian,Resident,India,RQZPX5642Z,747298975626,XXXX-XXXX-4902,AADHAAR-8430XXXX6273,8653089000,ashish.nair84@rediffmail.com,"101, NH Highway, Salem, Tamil Nadu - 848420",Tamil Nadu,Salem,18.256491,73.299848,Salaried - Banking,1443743,14,Pension,,Medium,N,N,N,N,Y,08-01-2023,17-08-2023,,,,,,,,,,
234710776481,Rohan Mehta,Individual,Individual,14-05-1980,Vivek Chauhan,Indian,Indian,Resident,India,KFHPG2972I,658117916098,XXXX-XXXX-1776,AADHAAR-4211XXXX7240,6386101554,rohan.mehta363@hotmail.com,"461, Gandhi Nagar, Vadodara, Gujarat - 371221",Gujarat,Vadodara,18.52731,80.0176,Accountant,1844013,1,Rental Income,,Medium,N,N,N,N,N,29-10-2021,29-01-2022,,,,,,,,,,
763106349996,Sonal Malhotra,Individual,Individual,20-07-1998,Manoj Deshmukh,Indian,Indian,Resident,India,RBJPK3579W,226348134510,XXXX-XXXX-5026,AADHAAR-2987XXXX6712,7574291176,sonal.malhotra659@hotmail.com,"76, NH Highway, Bhagalpur, Bihar - 724313",Bihar,Bhagalpur,16.255563,73.165024,Salaried - IT,1204568,12,Business Income,,Medium,N,N,N,N,Y,08-07-2021,13-10-2023,,,,,,,,,,
747886669667,Sneha Tiwari,Individual,Individual,28-06-1982,Ankit Banerjee,Indian,Indian,Resident,India,XVXPA7612D,805054182071,XXXX-XXXX-6611,AADHAAR-6406XXXX2709,7796079729,sneha.tiwari122@gmail.com,"109, Gandhi Nagar, Vadodara, Gujarat - 900129",Gujarat,Vadodara,15.822136,75.619193,Consultant,1232786,37,Pension,,Medium,N,N,N,N,Y,16-11-2017,12-09-2023,,,,,,,,,,
952380130444,Nisha Bose,Individual,Individual,19-08-1988,Vivek Bhat,Indian,Indian,Resident,India,PAYPQ8078P,780489693835,XXXX-XXXX-8811,AADHAAR-6234XXXX3550,6367570484,nisha.bose115@gmail.com,"414, Station Road, Ahmedabad, Gujarat - 644101",Gujarat,Ahmedabad,23.014947,72.608312,Doctor,2381396,18,Salary,,High,N,N,N,N,N,19-03-2016,15-01-2019,,,,,,,,,,
668354999545,Yash Nair,Individual,Individual,27-12-2003,Vikram Chauhan,Indian,Indian,Resident,India,XRSPO5858K,329344283270,XXXX-XXXX-7907,AADHAAR-2074XXXX2363,7231331958,yash.nair342@gmail.com,"174, Station Road, Bengaluru, Karnataka - 783185",Karnataka,Bengaluru,12.942625,77.594543,Accountant,1471524,31,Business Income,,Medium,N,N,N,N,N,30-06-2021,09-06-2022,,,,,,,,,,
133081763217,Geeta Sen,Individual,Individual,07-04-1998,Arjun Pillai,Indian,Indian,Resident,Other,KXEPK1495A,848557578890,XXXX-XXXX-6308,AADHAAR-6696XXXX4220,8019816147,geeta.sen154@gmail.com,"255, MG Road, Saket, Delhi - 305568",Delhi,Saket,16.904783,76.609228,Agriculture,827032,40,Family Support,,Medium,N,N,N,Y,N,15-05-2020,18-02-2024,,,,,,,,,,
213884581598,Royal Group,Non-Individual,Private Limited,,,Indian,,Resident,India,HJIHN7885O,,,,7853519278,royal68@outlook.com,,Punjab,Ludhiana,20.24238,77.106319,Construction,238030011,,Business Revenue,,Low,N,N,N,N,N,27-06-2020,29-06-2022,12-04-2005,"Ludhiana, Punjab",Senior Managing Official,N,"138 Corporate Park, Ludhiana, Punjab - 168311","Plot 453, Industrial Area, Ludhiana, Punjab","349, Residential Colony, Ludhiana, Punjab",U29153MN2020PTC979426,872180064744,Sapna Malhotra
