wallet_id,customer_cif,wallet_kyc_category,wallet_status,wallet_opening_date,escrow_account_linked,per_txn_limit,daily_txn_limit,monthly_txn_limit,annual_txn_limit,max_balance_limit,linked_bank_account
WLT179128922562,201123328168,Full KYC,Active,10-07-2023,ESC8278739739054,200000,200000,200000,2400000,200000,25997210684097
WLT914156209886,897717778513,Full KYC,Active,23-07-2020,ESC7103703102868,200000,200000,200000,2400000,200000,15144537056
WLT250289611828,192925409973,Minimum KYC,Closed,18-10-2017,ESC3743881519138,10000,10000,10000,120000,10000,8376001512512798
WLT963465328303,315329341346,Full KYC,Closed,07-07-2022,ESC4170097046114,200000,200000,200000,2400000,200000,415894295773
WLT778131309079,472685472572,Minimum KYC,Suspended,27-08-2020,ESC9757520353336,10000,10000,10000,120000,10000,96500934950298
WLT172994290083,466623592048,Minimum KYC,Active,26-08-2024,ESC5343320480375,10000,10000,10000,120000,10000,17642808155424
WLT679572176676,854374418311,Full KYC,Closed,05-09-2015,ESC3195717228883,200000,200000,200000,2400000,200000,603515524842
WLT121197160205,853245194538,Minimum KYC,Active,01-03-2024,ESC8861630260287,10000,10000,10000,120000,10000,958251364857
WLT448249106704,131928044778,Full KYC,Active,15-07-2022,ESC8888747661012,200000,200000,200000,2400000,200000,21846016665
WLT936512608422,228218892838,Full KYC,Active,13-01-2024,ESC7523647598962,200000,200000,200000,2400000,200000,599278570035
WLT232431672926,474666929442,Full KYC,Active,25-02-2021,ESC2455692637334,200000,200000,200000,2400000,200000,5752922423554592
WLT520688141035,682134510744,Minimum KYC,Active,23-06-2022,ESC7243331676428,10000,10000,10000,120000,10000,82038271436914
WLT810299093552,325169885597,Full KYC,Active,05-08-2024,ESC7153264268323,200000,200000,200000,2400000,200000,217767713467
WLT462942787973,862426005442,Full KYC,Active,13-09-2022,ESC9880294017333,200000,200000,200000,2400000,200000,67138336094737
WLT607853669263,570993250146,Minimum KYC,Active,02-10-2017,ESC7228709207975,10000,10000,10000,120000,10000,81885730108
WLT157052957920,575681001821,Full KYC,Closed,14-06-2017,ESC6074047386543,200000,200000,200000,2400000,200000,24838933303565
WLT634330510333,210381537816,Full KYC,Active,21-08-2022,ESC6944658185704,200000,200000,200000,2400000,200000,3678493139790
WLT834452726845,210239275440,Full KYC,Active,10-06-2024,ESC2382864812799,200000,200000,200000,2400000,200000,668228928863
WLT867118332090,297261903211,Minimum KYC,Active,08-12-2016,ESC4541686841938,10000,10000,10000,120000,10000,30646664142
WLT687823265825,858172500885,Full KYC,Active,22-05-2022,ESC8886899958544,200000,200000,200000,2400000,200000,88352320341
WLT707909202686,524250760232,Full KYC,Active,05-01-2019,ESC8642024968924,200000,200000,200000,2400000,200000,72801433269
WLT663669239761,211855196868,Minimum KYC,Active,12-09-2023,ESC2215637956622,10000,10000,10000,120000,10000,9217166556570
WLT243387398461,275232796136,Minimum KYC,Active,15-03-2023,ESC6962827309344,10000,10000,10000,120000,10000,80672958810026
WLT518343076892,703013918280,Full KYC,Active,09-02-2024,ESC2861710074015,200000,200000,200000,2400000,200000,10519446573278
WLT373524835320,447001190613,Minimum KYC,Active,09-05-2024,ESC3171062451476,10000,10000,10000,120000,10000,36947866718341
WLT224875038484,467607464803,Minimum KYC,Active,17-03-2022,ESC7981131354352,10000,10000,10000,120000,10000,271820450596
WLT047429086018,617493623745,Minimum KYC,Active,28-08-2022,ESC2110097022262,10000,10000,10000,120000,10000,5037335301738
WLT906001378743,539672505694,Full KYC,Active,07-09-2017,ESC1281526955028,200000,200000,200000,2400000,200000,48522101271533
WLT122863701437,796257933479,Full KYC,Active,15-08-2022,ESC6038345252401,200000,200000,200000,2400000,200000,41554745830599
WLT835908947885,673174141229,Full KYC,Active,09-11-2019,ESC1707319527848,200000,200000,200000,2400000,200000,26029390072
WLT188981403352,854184571803,Full KYC,Active,22-02-2024,ESC5726339192078,200000,200000,200000,2400000,200000,43537329810
WLT801615638332,731241638577,Minimum KYC,Active,23-04-2023,ESC4243681970281,10000,10000,10000,120000,10000,12044564151927
WLT916385463130,331956794051,Full KYC,Active,03-07-2022,ESC3124563451673,200000,200000,200000,2400000,200000,74121155146
WLT870805067420,199037658877,Minimum KYC,Suspended,18-04-2022,ESC1938225251468,10000,10000,10000,120000,10000,3444062875735733
WLT166254201286,570522050065,Full KYC,Active,08-11-2024,ESC6868065784849,200000,200000,200000,2400000,200000,20140706223394
WLT728942461378,414828383341,Minimum KYC,Closed,31-01-2024,ESC5696965201796,10000,10000,10000,120000,10000,9254328772738
WLT185132937748,794322409311,Full KYC,Active,23-11-2022,ESC9783507753398,200000,200000,200000,2400000,200000,61853916490
WLT398265465862,739757689375,Full KYC,Active,08-01-2025,ESC6473281310526,200000,200000,200000,2400000,200000,69034199106394
WLT248789985470,597844078996,Minimum KYC,Active,22-12-2024,ESC3598525635464,10000,10000,10000,120000,10000,344090047451
WLT425348132051,254626694922,Full KYC,Active,14-06-2024,ESC9693838971219,200000,200000,200000,2400000,200000,7853284246802200
WLT123783991488,173342972183,Minimum KYC,Active,22-01-2022,ESC7566689186847,10000,10000,10000,120000,10000,9270962611787
WLT168406008985,651854159496,Minimum KYC,Active,08-10-2022,ESC1971446349051,10000,10000,10000,120000,10000,661308604325
WLT978663207772,947403946499,Minimum KYC,Active,25-08-2023,ESC2277233798711,10000,10000,10000,120000,10000,72416579173309
WLT434268962310,264020211646,Minimum KYC,Active,18-05-2022,ESC8210914089829,10000,10000,10000,120000,10000,790995970229
WLT948692584208,693857018821,Minimum KYC,Suspended,03-09-2022,ESC7930531990245,10000,10000,10000,120000,10000,1357941977620
WLT271341595901,130399591753,Full KYC,Active,22-06-2020,ESC9155830599795,200000,200000,200000,2400000,200000,249317076612
WLT748519254693,134399488300,Full KYC,Active,19-07-2021,ESC7155243184611,200000,200000,200000,2400000,200000,2462831940192
WLT773204128018,971517821573,Full KYC,Active,01-04-2021,ESC6567135878064,200000,200000,200000,2400000,200000,24694425660
WLT776282952022,999446221376,Minimum KYC,Active,19-11-2021,ESC9484774209226,10000,10000,10000,120000,10000,9197058631553
WLT797454768516,904602054154,Full KYC,Active,31-07-2022,ESC8597084532462,200000,200000,200000,2400000,200000,1775774854788116
WLT265999142682,180720251494,Full KYC,Active,29-08-2016,ESC2347326676084,200000,200000,200000,2400000,200000,85786735615
WLT397467853699,771274781663,Minimum KYC,Active,21-07-2023,ESC7540924554291,10000,10000,10000,120000,10000,52463595959284
WLT524375377018,325358866424,Full KYC,Active,11-09-2024,ESC9998848417478,200000,200000,200000,2400000,200000,2467586246900573
WLT751511748050,640606961201,Full KYC,Active,19-05-2020,ESC2942325314795,200000,200000,200000,2400000,200000,54069076720
WLT198973853561,628975454160,Full KYC,Active,27-05-2022,ESC8239043323530,200000,200000,200000,2400000,200000,54215554414
WLT025999506400,548623432804,Minimum KYC,Active,10-12-2020,ESC9250048513467,10000,10000,10000,120000,10000,291080920835
WLT092677638364,227201137248,Full KYC,Active,16-01-2025,ESC2885845391455,200000,200000,200000,2400000,200000,14906487711
WLT430599626464,510442328249,Full KYC,Active,20-07-2023,ESC8816966242718,200000,200000,200000,2400000,200000,383419591819
WLT084540591329,502172314573,Full KYC,Active,04-05-2024,ESC5032652959622,200000,200000,200000,2400000,200000,3153160754418
WLT022984385172,566914094311,Full KYC,Active,12-06-2024,ESC9587444002638,200000,200000,200000,2400000,200000,9145230280048
WLT718294769265,327420308502,Full KYC,Active,01-11-2024,ESC4850160822112,200000,200000,200000,2400000,200000,3941846710610
WLT271309484283,459424199189,Full KYC,Active,26-05-2019,ESC8924501852425,200000,200000,200000,2400000,200000,85201176184
WLT255442448841,297344757909,Full KYC,Active,25-03-2024,ESC6593756684040,200000,200000,200000,2400000,200000,24861810681305
WLT067794313654,642075774411,Minimum KYC,Active,04-09-2024,ESC4331180704873,10000,10000,10000,120000,10000,57668569048449
WLT718271010698,514583989664,Full KYC,Closed,26-06-2017,ESC9074264684302,200000,200000,200000,2400000,200000,22673624638
WLT025816169398,422818081520,Full KYC,Active,16-10-2022,ESC9297237069418,200000,200000,200000,2400000,200000,23703730183121
WLT644155667646,577486649430,Minimum KYC,Active,16-10-2018,ESC7415734863251,10000,10000,10000,120000,10000,7022888717693
WLT440131666788,556736625336,Minimum KYC,Active,03-08-2022,ESC3680712070394,10000,10000,10000,120000,10000,768831283566
WLT197292159385,234710776481,Minimum KYC,Active,30-11-2021,ESC6235264487093,10000,10000,10000,120000,10000,841595232685
WLT079180274798,874944951440,Full KYC,Active,08-03-2024,ESC4602386574661,200000,200000,200000,2400000,200000,9124520445779
WLT977706733117,660929980577,Full KYC,Active,26-12-2022,ESC5297351029007,200000,200000,200000,2400000,200000,24126068031
WLT438923285880,894525466009,Full KYC,Active,21-09-2024,ESC4134949807220,200000,200000,200000,2400000,200000,9229388297149
WLT498425336061,972923358446,Full KYC,Active,06-11-2023,ESC7933379219708,200000,200000,200000,2400000,200000,493486115640
WLT163450766677,430085750522,Full KYC,Active,29-03-2022,ESC8400234752912,200000,200000,200000,2400000,200000,13314238791402
WLT613748455649,481061264923,Minimum KYC,Active,30-03-2024,ESC6301899254739,10000,10000,10000,120000,10000,63314930964295
WLT541622534022,653047039769,Full KYC,Active,19-10-2021,ESC8184336363384,200000,200000,200000,2400000,200000,1898020009869
WLT179117834479,966754883406,Full KYC,Active,30-09-2018,ESC5437574721611,200000,200000,200000,2400000,200000,5697584453033743
WLT512473245086,102673969737,Full KYC,Active,03-08-2017,ESC9597707716924,200000,200000,200000,2400000,200000,78238163091
WLT440066877648,633715163465,Full KYC,Active,02-11-2018,ESC9106575389214,200000,200000,200000,2400000,200000,4790219570453960
WLT332529700390,604773008884,Full KYC,Active,04-08-2020,ESC5420707933330,200000,200000,200000,2400000,200000,26258407039
WLT517162076572,404212388703,Full KYC,Active,26-04-2021,ESC2673378245116,200000,200000,200000,2400000,200000,4837267380359
WLT212115052597,239671903924,Full KYC,Active,08-08-2019,ESC2282672281828,200000,200000,200000,2400000,200000,9198568235835
WLT744450959879,540236713221,Full KYC,Active,28-07-2022,ESC1461875231510,200000,200000,200000,2400000,200000,655009052140
WLT059500142847,461567306567,Minimum KYC,Active,04-02-2023,ESC9715109198800,10000,10000,10000,120000,10000,8104046611560
WLT321322692570,563021875144,Minimum KYC,Active,30-01-2021,ESC3533730355145,10000,10000,10000,120000,10000,9104008173978
WLT651929557188,263138844473,Full KYC,Active,18-03-2023,ESC9218496681804,200000,200000,200000,2400000,200000,76881259924
WLT096964515801,101377478076,Minimum KYC,Active,02-06-2024,ESC5616165986112,10000,10000,10000,120000,10000,78879336251
WLT418249496518,525487797650,Full KYC,Active,01-11-2021,ESC7072944207263,200000,200000,200000,2400000,200000,77326319122
WLT186722484418,338464024839,Minimum KYC,Active,15-03-2022,ESC6461553899799,10000,10000,10000,120000,10000,856498493105
WLT791425808312,659902724578,Full KYC,Suspended,12-01-2024,ESC4174365842955,200000,200000,200000,2400000,200000,51714369048206
WLT205499618286,149770421896,Full KYC,Active,24-07-2017,ESC4399101919411,200000,200000,200000,2400000,200000,5150726284443
WLT775385844567,879364755348,Minimum KYC,Suspended,02-12-2019,ESC2090751726078,10000,10000,10000,120000,10000,986192630434
WLT647818339557,230467394341,Full KYC,Active,27-02-2021,ESC8172815130973,200000,200000,200000,2400000,200000,657709537840
WLT870665918816,694427603905,Full KYC,Active,18-10-2020,ESC1148737255774,200000,200000,200000,2400000,200000,35887055388
WLT801736904829,686674937525,Minimum KYC,Active,30-07-2022,ESC9098813563270,10000,10000,10000,120000,10000,730061916390
WLT129292740519,957222340722,Minimum KYC,Active,30-10-2023,ESC9659751702486,10000,10000,10000,120000,10000,83588385649366
WLT165393995176,836237655440,Full KYC,Active,09-01-2017,ESC9282731566244,200000,200000,200000,2400000,200000,7010961126609
WLT393648462862,738146769089,Full KYC,Active,04-10-2021,ESC2662510806607,200000,200000,200000,2400000,200000,16373137820
WLT164292676763,478834903928,Minimum KYC,Active,11-02-2022,ESC6215276899909,10000,10000,10000,120000,10000,88718479650
WLT691360822209,750488605610,Full KYC,Active,05-09-2022,ESC4739726132340,200000,200000,200000,2400000,200000,528009411441
WLT186428745046,555313311177,Minimum KYC,Active,06-09-2024,ESC3729479556627,10000,10000,10000,120000,10000,5283965423643
WLT713716269506,936583032309,Full KYC,Active,04-07-2020,ESC5567574945514,200000,200000,200000,2400000,200000,71610370559451
WLT015193673397,873585855532,Full KYC,Closed,14-04-2018,ESC6595085449206,200000,200000,200000,2400000,200000,278306001225
WLT648327656863,195502416345,Minimum KYC,Active,11-07-2023,ESC4675689011742,10000,10000,10000,120000,10000,9936201115299964
WLT701427493189,161989269638,Full KYC,Active,25-09-2022,ESC1748687238199,200000,200000,200000,2400000,200000,91205782692121
WLT032909895271,521750298059,Minimum KYC,Active,22-11-2017,ESC2560703531381,10000,10000,10000,120000,10000,3364430962610748
WLT668112695460,200838741502,Full KYC,Active,03-10-2023,ESC5391833773800,200000,200000,200000,2400000,200000,2039560883212
WLT716222855623,759420408577,Full KYC,Suspended,12-07-2024,ESC8287980158683,200000,200000,200000,2400000,200000,6503847137856
WLT757326811508,365614534060,Full KYC,Active,29-08-2021,ESC7865498505073,200000,200000,200000,2400000,200000,42738120338007
WLT626116360613,716761441893,Full KYC,Active,14-11-2021,ESC7695354892532,200000,200000,200000,2400000,200000,99994493050011
WLT483574382829,681716732397,Full KYC,Active,10-04-2024,ESC6832350766301,200000,200000,200000,2400000,200000,2179359642678765
WLT517104158286,547143090807,Minimum KYC,Active,04-05-2023,ESC3302700828856,10000,10000,10000,120000,10000,58978165268799
WLT902058684458,380905521409,Minimum KYC,Active,22-06-2024,ESC9074358411217,10000,10000,10000,120000,10000,54189520567316
WLT432400336182,609136562669,Full KYC,Active,30-03-2023,ESC3705604512998,200000,200000,200000,2400000,200000,72745169811785
WLT433230662167,349947518253,Full KYC,Active,29-03-2023,ESC8851527184939,200000,200000,200000,2400000,200000,9198752323666
WLT727577895864,314850783850,Full KYC,Active,06-01-2019,ESC6689217266368,200000,200000,200000,2400000,200000,35780603609675
WLT862305063003,933084176838,Full KYC,Active,24-06-2023,ESC7024311015971,200000,200000,200000,2400000,200000,845200154072
WLT270956229529,721365138782,Full KYC,Active,14-05-2023,ESC2783448349926,200000,200000,200000,2400000,200000,9265335320981
WLT904235767682,759031935125,Minimum KYC,Active,29-03-2024,ESC5164330933438,10000,10000,10000,120000,10000,37507269250746
WLT106843706581,971835470523,Full KYC,Active,28-08-2021,ESC8521236143508,200000,200000,200000,2400000,200000,93630189409
WLT523315425300,873948417193,Minimum KYC,Active,25-03-2021,ESC5802621311993,10000,10000,10000,120000,10000,99140818264
WLT861819512894,784458343972,Full KYC,Suspended,03-06-2022,ESC8190028617926,200000,200000,200000,2400000,200000,92706497202865
WLT286973636756,717403591683,Minimum KYC,Active,21-09-2019,ESC6700810057501,10000,10000,10000,120000,10000,410281022634
WLT102562986214,815065151560,Full KYC,Active,13-03-2018,ESC8350037361500,200000,200000,200000,2400000,200000,61919265659
WLT861005881049,411796556469,Full KYC,Active,28-01-2023,ESC3900123709323,200000,200000,200000,2400000,200000,58571103587056
WLT662035100165,978707940082,Minimum KYC,Active,10-11-2019,ESC7837308121696,10000,10000,10000,120000,10000,5020029438575
WLT473187783146,238075401419,Full KYC,Active,18-11-2023,ESC7616383893257,200000,200000,200000,2400000,200000,9121896479146
WLT160527579923,137614787457,Full KYC,Active,31-07-2023,ESC6289955403813,200000,200000,200000,2400000,200000,9132608733517
WLT528525093880,182687238759,Minimum KYC,Active,08-01-2025,ESC2155009322986,10000,10000,10000,120000,10000,35789154529
WLT769588319052,397744233667,Full KYC,Active,11-05-2024,ESC7438155898589,200000,200000,200000,2400000,200000,69525249977374
WLT765347352725,619100877618,Full KYC,Active,02-08-2018,ESC6115398471262,200000,200000,200000,2400000,200000,16453780478
WLT345198704910,373649283184,Full KYC,Active,26-01-2025,ESC7671214233287,200000,200000,200000,2400000,200000,65894187138
WLT813054261750,347511797108,Full KYC,Suspended,07-04-2019,ESC8737362739558,200000,200000,200000,2400000,200000,27231581427963
WLT274285192144,752400370033,Full KYC,Active,19-12-2016,ESC5328989854970,200000,200000,200000,2400000,200000,52226390225
WLT115392007105,630179003095,Full KYC,Active,11-02-2024,ESC5680711652597,200000,200000,200000,2400000,200000,9198523001468
WLT409255051430,254083923890,Minimum KYC,Active,30-12-2022,ESC2495034418865,10000,10000,10000,120000,10000,9281695274528
WLT218845243140,883607397800,Full KYC,Active,11-11-2024,ESC4722805706734,200000,200000,200000,2400000,200000,3870598036737057
WLT601186400953,828042626110,Minimum KYC,Closed,10-04-2024,ESC1742918727843,10000,10000,10000,120000,10000,110359228876
WLT749603774631,570080228688,Minimum KYC,Active,10-08-2020,ESC6607319873191,10000,10000,10000,120000,10000,240307673720
WLT588960057121,445629948191,Full KYC,Active,23-11-2024,ESC2604576737753,200000,200000,200000,2400000,200000,9187867283952
WLT233511520486,409232409841,Minimum KYC,Active,22-11-2017,ESC6546034183357,10000,10000,10000,120000,10000,19621335073885
WLT742775326477,727963302561,Full KYC,Active,04-07-2024,ESC2902928223345,200000,200000,200000,2400000,200000,3311807572509
WLT558682226298,731227464227,Full KYC,Active,26-10-2018,ESC6909936648902,200000,200000,200000,2400000,200000,24726737112537
WLT998320745379,300498645309,Minimum KYC,Active,22-09-2019,ESC9614050246717,10000,10000,10000,120000,10000,17589935063
WLT908515554478,139580888230,Full KYC,Active,28-07-2020,ESC2543763394174,200000,200000,200000,2400000,200000,353433971404
WLT098135212486,645675512347,Full KYC,Active,20-03-2016,ESC3901032466136,200000,200000,200000,2400000,200000,43796137747839
WLT697513157001,642468507299,Full KYC,Active,16-07-2021,ESC3171202961218,200000,200000,200000,2400000,200000,83826540994
WLT737982514672,586053786083,Full KYC,Active,10-05-2023,ESC1887421897705,200000,200000,200000,2400000,200000,9226962263579
WLT460272294356,593127750045,Minimum KYC,Active,12-08-2023,ESC6507750793575,10000,10000,10000,120000,10000,51668538881
WLT743563120477,578607970659,Full KYC,Active,19-07-2021,ESC3924681978870,200000,200000,200000,2400000,200000,78749983882725
WLT654539691472,405922997442,Minimum KYC,Active,06-03-2021,ESC6795377572750,10000,10000,10000,120000,10000,9116139761892
WLT622626174034,705965793552,Minimum KYC,Active,11-12-2023,ESC4926754234730,10000,10000,10000,120000,10000,44868708639800
WLT661718665590,919617255256,Full KYC,Active,09-11-2024,ESC4953219371756,200000,200000,200000,2400000,200000,510410298086
WLT054921925537,852724804094,Full KYC,Active,29-10-2022,ESC3722512332874,200000,200000,200000,2400000,200000,19927677849055
WLT842648879967,504872103653,Minimum KYC,Active,25-09-2024,ESC4780901927594,10000,10000,10000,120000,10000,9659467377596374
WLT918030074947,385857906535,Minimum KYC,Active,14-04-2024,ESC5116089449572,10000,10000,10000,120000,10000,76108232473
WLT745350366665,891427204354,Full KYC,Active,02-01-2025,ESC3860335040425,200000,200000,200000,2400000,200000,14554191716
WLT707250567013,115327885109,Full KYC,Active,12-02-2024,ESC8340736929236,200000,200000,200000,2400000,200000,80887665510568
WLT640550042550,680962071251,Full KYC,Active,30-01-2023,ESC1153586455522,200000,200000,200000,2400000,200000,64069459599
WLT708738883856,703822090594,Full KYC,Active,29-07-2020,ESC5800008266801,200000,200000,200000,2400000,200000,8972986870081006
WLT084799912613,808760116864,Minimum KYC,Active,07-05-2022,ESC8083474541366,10000,10000,10000,120000,10000,90721825544849
WLT541775947315,949139006180,Minimum KYC,Active,16-11-2022,ESC4927270693217,10000,10000,10000,120000,10000,694634293668
WLT210913261496,154435430645,Full KYC,Active,23-09-2024,ESC1636272845810,200000,200000,200000,2400000,200000,2262405258074
WLT470560542762,677996157642,Minimum KYC,Active,07-10-2016,ESC8051024273809,10000,10000,10000,120000,10000,28801185666704
WLT071286629695,314773666229,Full KYC,Active,12-08-2021,ESC5901366587556,200000,200000,200000,2400000,200000,52010285069175
WLT421410820086,133639036813,Minimum KYC,Active,04-10-2023,ESC9705233206691,10000,10000,10000,120000,10000,6789654411716199
WLT230704700373,329654258594,Full KYC,Active,30-11-2017,ESC7517792082908,200000,200000,200000,2400000,200000,9275464185116
WLT172043503684,444481169107,Full KYC,Active,17-09-2020,ESC3945312140032,200000,200000,200000,2400000,200000,75917991915218
WLT679460107800,661721020205,Full KYC,Active,27-03-2019,ESC6380674253970,200000,200000,200000,2400000,200000,9170213301205
WLT458060718072,506399441272,Full KYC,Active,19-03-2024,ESC2533516317221,200000,200000,200000,2400000,200000,49180861399
WLT637929651432,730127553236,Minimum KYC,Closed,26-05-2024,ESC9610894224857,10000,10000,10000,120000,10000,71069796048
WLT017323701287,208463804902,Full KYC,Active,18-05-2023,ESC2217299604175,200000,200000,200000,2400000,200000,8411496228371139
WLT903304912055,568868714027,Full KYC,Active,14-10-2024,ESC8497779537971,200000,200000,200000,2400000,200000,65707647324
WLT560282052710,247691241136,Full KYC,Active,18-10-2024,ESC9762201530849,200000,200000,200000,2400000,200000,31547400911
WLT405933898062,826142124019,Full KYC,Active,06-11-2024,ESC2297470322229,200000,200000,200000,2400000,200000,71997899339
WLT246046471498,916766154695,Minimum KYC,Active,11-06-2018,ESC5337741954830,10000,10000,10000,120000,10000,86226666569
WLT371133543415,136568242100,Minimum KYC,Active,06-02-2024,ESC3253128337392,10000,10000,10000,120000,10000,9326124595130727
WLT224284564911,618929013017,Full KYC,Active,04-01-2019,ESC9241469917576,200000,200000,200000,2400000,200000,88757634369
WLT181407355883,123285523055,Full KYC,Active,09-04-2021,ESC5764077897345,200000,200000,200000,2400000,200000,144545245709
WLT340958420450,468321096909,Full KYC,Active,25-03-2023,ESC4373792280068,200000,200000,200000,2400000,200000,45968659460605
WLT867680185441,591214143429,Minimum KYC,Active,06-01-2023,ESC9230285155356,10000,10000,10000,120000,10000,9104387939650
WLT522400886206,652436624808,Full KYC,Active,29-05-2019,ESC6009922305073,200000,200000,200000,2400000,200000,31416162212
WLT488970926686,639294042313,Full KYC,Active,18-08-2024,ESC6563515785516,200000,200000,200000,2400000,200000,13549112154969
WLT528833420106,480764249227,Full KYC,Active,28-06-2023,ESC6432725591400,200000,200000,200000,2400000,200000,88350835308
WLT728039795797,426129551412,Full KYC,Active,04-02-2022,ESC8823890647253,200000,200000,200000,2400000,200000,788932412911
WLT942821083067,483923215645,Minimum KYC,Active,20-09-2024,ESC7275756118568,10000,10000,10000,120000,10000,41528316039
WLT222226585867,707907602456,Minimum KYC,Closed,23-07-2022,ESC5832678322105,10000,10000,10000,120000,10000,86672041644
WLT787337768975,717873326831,Minimum KYC,Closed,04-03-2022,ESC6624708263537,10000,10000,10000,120000,10000,447116290335
WLT863285164642,259585539221,Minimum KYC,Active,26-11-2023,ESC5523873341592,10000,10000,10000,120000,10000,680967032319
WLT634786780845,296759877202,Full KYC,Active,01-06-2023,ESC5103485926906,200000,200000,200000,2400000,200000,10583315985262
WLT065420176359,533893182687,Minimum KYC,Active,02-08-2022,ESC3370621621900,10000,10000,10000,120000,10000,897331795856
WLT425617036090,300441160681,Full KYC,Active,26-11-2020,ESC4048429740467,200000,200000,200000,2400000,200000,44175056378253
WLT533450141307,774653390273,Minimum KYC,Active,27-07-2021,ESC2797604412361,10000,10000,10000,120000,10000,9105991273278
WLT771601420152,661607225341,Full KYC,Active,21-08-2024,ESC7996080144489,200000,200000,200000,2400000,200000,27104874230
WLT074021199905,495971905041,Full KYC,Active,17-07-2023,ESC4137868030429,200000,200000,200000,2400000,200000,9262242242124
WLT561437198791,210474879372,Minimum KYC,Active,15-04-2022,ESC4719228746581,10000,10000,10000,120000,10000,9592358434792
WLT043749065054,832347471829,Full KYC,Active,28-12-2016,ESC4920020685495,200000,200000,200000,2400000,200000,9240130021745
WLT140580430696,341433925551,Full KYC,Active,24-08-2024,ESC5803332974432,200000,200000,200000,2400000,200000,12279297076
WLT970401328305,501344318327,Full KYC,Active,31-05-2024,ESC4192449109264,200000,200000,200000,2400000,200000,845034826727
WLT475877667603,257303763006,Full KYC,Active,16-07-2020,ESC5448664522418,200000,200000,200000,2400000,200000,4592888094686
WLT116330625587,319881015035,Minimum KYC,Active,07-06-2024,ESC1466939593531,10000,10000,10000,120000,10000,92553557083105
WLT657400255066,264803129015,Minimum KYC,Active,01-01-2019,ESC6705668007828,10000,10000,10000,120000,10000,9180265718540
WLT216568884759,211073764326,Minimum KYC,Closed,27-08-2020,ESC3866135426216,10000,10000,10000,120000,10000,33938978598402
WLT215283359010,384819013473,Minimum KYC,Active,16-11-2022,ESC1438041861206,10000,10000,10000,120000,10000,815912327864
WLT220850168772,843306597305,Full KYC,Active,27-05-2021,ESC5066498206038,200000,200000,200000,2400000,200000,7418732061422732
WLT889272129268,756870213158,Full KYC,Active,31-03-2015,ESC5199824272823,200000,200000,200000,2400000,200000,31698232921
WLT788580783693,207389896742,Full KYC,Active,01-06-2024,ESC2209834959618,200000,200000,200000,2400000,200000,495400065264
WLT304705044740,337226234615,Full KYC,Closed,12-02-2020,ESC7406348278718,200000,200000,200000,2400000,200000,9142063671334
WLT295622063286,343237493349,Full KYC,Active,13-05-2024,ESC5164071304114,200000,200000,200000,2400000,200000,96885701450684
WLT521539735856,554069699321,Full KYC,Active,01-03-2024,ESC7441623892704,200000,200000,200000,2400000,200000,103805652145
WLT990009859994,493049218308,Minimum KYC,Active,06-11-2023,ESC3873762321895,10000,10000,10000,120000,10000,6484085002326
