account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
85388594979,592191495790,BARB029192,Savings,Premium,Active,12-01-2023,,472060.62,2743760.07
56223651435,446598502933,SBIN044321,Salary,BSBD,Active,28-02-2020,,804372.71,1149573.48
11288743721,446598502933,SBIN044321,Salary,Regular,Active,05-05-2022,,1743019.15,4230476.39
91996020046,600225021500,SBIN060267,Recurring Deposit,Regular,Active,26-06-2022,,309914.21,1127757.82
10674121675,874490936841,BKID057227,Current,BSBD,Active,04-07-2022,,1516772.4,1206892.09
13717807858012,874490936841,BKID057227,Salary,Premium,Frozen,20-11-2021,,0.0,0.0
487478198426,784689045723,BKID093164,Savings,Regular,Active,07-10-2024,,5283790.51,9670167.27
82049560892493,784689045723,BKID093164,NRE,Premium,Active,02-12-2024,,2875311.68,17797645.2
2776281072600007,585004877765,PUNB081551,Recurring Deposit,Regular,Active,04-10-2021,,1605448.3,2129593.81
82038271436914,553270972299,HDFC042098,Salary,Premium,Active,17-11-2021,,882567.31,1567725.02
64346775715418,553270972299,HDFC042098,Savings,Basic,Active,16-07-2018,,380990.98,4355556.01
3311619090638476,874087400758,PUNB011388,Fixed Deposit,Basic,Active,25-09-2022,,1805197.95,2035675.36
8148199567946894,874087400758,PUNB011388,Savings,Premium,Active,11-07-2019,,2141815.0,4030861.87
9414745627154,619653562802,KKBK021972,Salary,Regular,Active,18-11-2022,,147208.7,960173.48
68699484486884,619653562802,KKBK021972,Salary,BSBD,Active,04-08-2023,,1186034.86,1008600.5
36927262041,870345295679,SBIN037290,Savings,Basic,Active,10-09-2020,,1068352.13,2682330.48
23037228992,870345295679,SBIN037290,Savings,Regular,Active,07-06-2018,,1218513.66,693285.39
6950152262881,179533709341,IOBA024201,Current,Corporate,Dormant,14-05-2024,26-08-2024,41693.12,36227.82
56248394968061,437871393747,HDFC021293,Recurring Deposit,Premium,Active,06-03-2023,,394744.35,1254212.95
9705649890786659,773003861781,PUNB092309,Savings,Premium,Active,11-02-2022,,97066.3,2345867.66
9527926025215867,529512083895,PUNB037247,Salary,Basic,Active,24-02-2019,,1213290.41,2926405.86
9871406367426567,529512083895,PUNB037247,Savings,Basic,Active,24-10-2019,,2371150.7,2529361.36
28544008199952,934579159904,HDFC073094,Current,BSBD,Active,15-05-2021,,5526995.67,10149010.41
35251530961144,934579159904,HDFC073094,Savings,Basic,Active,14-04-2022,,453949.12,825161.93
402762032386,625094040582,ICIC041335,Recurring Deposit,Regular,Active,12-05-2023,,3033484.58,3801190.81
9214374630680,712525100454,UTIB087350,Savings,Regular,Active,19-11-2021,,2286422.98,4591695.74
9221826780003,712525100454,UTIB087350,Salary,BSBD,Active,11-02-2024,,3087988.93,4024006.6
9187867283952,974840380035,UTIB090900,Recurring Deposit,Basic,Active,23-05-2020,,489084.29,1328971.77
9232705919875,974840380035,UTIB090900,Recurring Deposit,Basic,Active,08-08-2017,,7331746.85,9882385.69
19769015817073,449500317447,HDFC079713,Recurring Deposit,Regular,Active,12-04-2024,,1546600.77,2600933.45
86290611034,458621759175,SBIN042450,Fixed Deposit,BSBD,Active,22-06-2022,,1796454.82,1825486.52
669628138204,970531266669,IOBA059061,Savings,BSBD,Dormant,05-12-2015,04-12-2017,0.0,4155.65
9832399140280,970531266669,IOBA059061,Salary,Basic,Active,03-08-2017,,1543056.14,3047432.33
641516210914,889372427076,ICIC036039,Current,Premium,Frozen,02-04-2022,,0.0,0.0
829741958869,889372427076,ICIC036039,Current,Regular,Active,09-05-2023,,1106199.31,2579448.42
611669709323,866860912052,ICIC091127,Savings,Premium,Active,15-12-2022,,2930211.92,4018100.31
313981527638,866860912052,ICIC091127,Savings,BSBD,Active,21-04-2023,,2178963.22,1242320.01
77057534872,947354219447,KKBK026917,Savings,Basic,Active,18-10-2024,,2704992.28,5562860.73
92602092146,947354219447,KKBK026917,Fixed Deposit,Premium,Active,16-06-2022,,1784592.88,2575711.08
8611822925714535,965445909705,PUNB039057,Current,Basic,Active,06-12-2023,,2758653.24,5013539.5
947101196190,701670598424,KKBK064938,Savings,Premium,Active,13-08-2024,,64721.91,668880.28
73140973396,569095597486,KKBK081142,Savings,Premium,Active,28-06-2022,,1713806.48,2248900.59
343870602422,788953581004,KKBK012896,Fixed Deposit,Basic,Active,27-01-2024,,1240930.68,2397368.94
8990530330056,788953581004,KKBK012896,Savings,Regular,Closed,10-09-2021,,0.0,0.0
802931796937,886900793165,ICIC031544,Salary,Basic,Active,17-07-2019,,221607.9,1249430.84
83113965545,967249729672,IOBA014953,Fixed Deposit,Regular,Active,11-05-2020,,421735.93,4700343.4
936103772446,967249729672,IOBA014953,NRE,Premium,Active,13-04-2022,,1003245.76,1443313.21
19600275326381,966380231620,HDFC078708,Savings,BSBD,Active,01-09-2024,,1579414.09,3747694.55
16414230925154,966380231620,HDFC078708,Current,Premium,Active,19-08-2024,,1002233.91,2466941.64
36409226052,635263804405,SBIN032501,Fixed Deposit,Regular,Active,28-12-2022,,821022.07,992968.99
1452099933217,461624465932,BARB065957,Current,BSBD,Closed,25-06-2024,,0.0,0.0
2368713586184,461624465932,BARB065957,Current,Premium,Active,02-01-2020,,2198311.5,2162132.01
9343428889316078,238220109665,PUNB030251,Salary,Basic,Active,17-04-2023,,4299496.07,5828942.09
2989824060104,510674163691,BARB086090,Recurring Deposit,Regular,Active,24-09-2020,,3315215.49,4029415.63
9234703216690683,813328743385,PUNB054390,Salary,Premium,Active,22-08-2023,,657281.06,1928969.25
3595182131782,731797266455,CNRB023717,Savings,BSBD,Active,21-03-2021,,3167549.35,5317760.0
6654869829702,731797266455,CNRB023717,Current,Basic,Active,27-05-2020,,967954.97,3229890.43
22039560375,976532410888,SBIN045471,Fixed Deposit,Basic,Active,05-10-2024,,2886844.35,3727491.34
773059520897,283116081863,ICIC017864,Salary,BSBD,Active,03-04-2023,,990790.84,1494687.68
330582505537,283116081863,ICIC017864,Savings,Regular,Active,27-08-2022,,1772664.25,2949603.49
3174967594377777,690528552433,PUNB065601,Recurring Deposit,BSBD,Active,01-06-2020,,1501597.26,2446218.52
9229770641603,699201253037,UTIB017441,Salary,BSBD,Active,07-12-2024,,63441.24,1124292.16
82799951167411,857774532133,HDFC081348,Savings,Regular,Active,14-11-2022,,376715.74,1802315.24
83232966249290,857774532133,HDFC081348,NRE,Regular,Active,30-08-2021,,1273662.32,3526462.16
39258330659888,512169403428,KKBK029795,Current,Basic,Active,23-12-2022,,1004805.6,2330738.84
4602152069206,466905231051,BKID055232,Savings,Basic,Active,06-12-2024,,3270335.79,4523295.31
959795234667,285330644428,IOBA071345,Savings,Basic,Active,30-11-2021,,1123456.66,1439107.89
17461880715674,598991886381,HDFC076283,Current,Regular,Active,03-04-2024,,3756235.98,4419480.38
254309151909,715651106846,ICIC048829,Current,Corporate,Dormant,08-10-2024,20-02-2025,210234.64,0.0
6281565820362,671670514687,IOBA042663,Savings,BSBD,Active,04-06-2023,,660356.09,1178676.62
69186756373,671670514687,IOBA042663,Savings,BSBD,Active,05-01-2021,,2636785.54,1819229.74
193707900077,918776120710,ICIC056571,Salary,Basic,Active,18-02-2019,,4901437.18,4415641.82
9156976344144,740890088842,UTIB036734,Current,Regular,Active,15-11-2022,,7209287.14,7446728.31
9542501106115489,367359165530,PUNB041668,Current,Basic,Active,27-08-2024,,2672375.85,4020821.5
5610629445396,658445398989,IOBA056579,Salary,Regular,Active,25-09-2021,,171699.21,1084793.93
56625858386,658445398989,IOBA056579,Salary,BSBD,Active,20-01-2021,,1035401.76,2914154.32
738213709625,422498908131,BARB096045,Recurring Deposit,Basic,Active,13-06-2018,,696638.81,1254288.11
74933152403,422498908131,BARB096045,Salary,Regular,Active,17-02-2017,,910857.86,3204352.16
64093686619834,322846232143,BKID068637,Current,BSBD,Frozen,20-02-2024,,0.0,0.0
34964208898714,674734237159,HDFC076202,Fixed Deposit,Premium,Active,13-11-2017,,1068180.43,1389193.46
64347256689,304884668407,CNRB028992,Recurring Deposit,Regular,Active,08-02-2022,,465740.74,884365.65
92005820661,226553564578,CNRB055824,Current,BSBD,Active,26-12-2024,,1757517.35,2424282.27
9113742342984,907718989620,UTIB071920,Fixed Deposit,Basic,Dormant,13-11-2019,24-02-2023,194435.58,41249.96
69904370780,228212524945,IOBA094987,Recurring Deposit,Premium,Active,10-09-2022,,1081935.77,3744950.49
91474918583,228212524945,IOBA094987,Recurring Deposit,Regular,Active,01-09-2022,,1666054.11,3119670.8
33541470362,996361641696,SBIN047440,Fixed Deposit,Regular,Active,27-12-2023,,100990.19,749457.46
93583616064,996361641696,SBIN047440,Current,Regular,Active,27-02-2023,,12084238.08,12723221.37
76226456664468,876519975378,IOBA037011,Current,BSBD,Active,14-08-2023,,11092367.72,5108113.36
2518203654748,876519975378,IOBA037011,Salary,Basic,Active,14-02-2020,,1538692.27,5736102.77
78131960493738,451667361544,IOBA075631,Savings,Basic,Active,25-08-2020,,675137.36,1772183.73
3649612980536,451667361544,IOBA075631,Salary,Premium,Frozen,06-12-2024,,0.0,0.0
21001149616118,903465486578,IOBA044039,Salary,BSBD,Active,12-07-2023,,1389850.84,2228861.84
64594845170,945347625158,SBIN022411,Recurring Deposit,Premium,Active,05-01-2021,,922489.66,1758095.13
86076816471441,855213451262,HDFC040110,Current,BSBD,Active,16-06-2021,,1916352.33,3702888.12
77787346812272,855213451262,HDFC040110,Savings,BSBD,Active,19-05-2021,,555175.14,1409610.06
396040259204,450164995030,ICIC079558,Salary,Premium,Active,09-07-2022,,1378259.96,1853490.27
1829853007350471,949224585339,PUNB085152,Fixed Deposit,Regular,Active,14-10-2018,,13608876.14,2265142.24
3482864613863360,949224585339,PUNB085152,Fixed Deposit,Corporate,Active,26-05-2015,,11283311.42,10503511.21
53830033463694,918528871370,HDFC040030,Current,Regular,Active,07-05-2017,,1713681.7,4412092.19
46424736178841,311342748598,BARB048712,Salary,Regular,Active,18-01-2021,,2117299.07,3184103.07
62483435651816,243976850354,HDFC047266,Savings,Basic,Active,05-03-2022,,1035462.75,1966896.21
34425558246659,243976850354,HDFC047266,Savings,Basic,Active,09-04-2021,,846180.41,1158879.03
7697728980444,773825055902,IOBA075205,Fixed Deposit,Basic,Active,03-11-2017,,564041.39,2890979.69
515996677516,773825055902,IOBA075205,Current,Premium,Active,12-07-2019,,2495606.91,1855130.22
9153147366600,105508817281,UTIB034120,Fixed Deposit,Basic,Active,22-05-2024,,747263.86,2999305.85
4012624904518,344363675507,BKID074705,Salary,BSBD,Active,02-01-2021,,101107.74,1884439.68
66240498990,958771773070,SBIN017906,Current,Premium,Active,02-08-2023,,1762336.43,3144735.49
6517599401998,247736735764,CNRB052561,Savings,BSBD,Active,22-09-2023,,1585836.22,2335439.66
5606568097409,247736735764,CNRB052561,Savings,Basic,Active,12-06-2018,,611548.0,6123592.39
30574017607905,950014468151,HDFC070564,Current,BSBD,Active,26-07-2023,,2626152.34,2774500.4
67853921249214,950014468151,HDFC070564,Salary,Premium,Active,30-12-2021,,922475.49,3865377.55
26021770470,828148903833,SBIN061054,Savings,Basic,Closed,18-10-2024,,0.0,0.0
2139833995237019,450329587987,PUNB059641,Salary,Regular,Active,28-12-2017,,855714.69,1710623.17
4599497397742265,450329587987,PUNB059641,Recurring Deposit,Regular,Active,09-04-2021,,1644526.24,4060992.83
5297856886912,187538157291,BKID090077,Savings,Premium,Active,25-07-2021,,1784581.83,3200724.29
29793729570338,990569447870,BARB082918,Savings,Basic,Active,06-07-2024,,229210.31,154458.84
8637015134165,990569447870,BARB082918,Savings,Premium,Active,01-08-2020,,395216.27,862275.93
78497701561998,695199956671,HDFC041814,Savings,Regular,Active,20-07-2024,,826484.28,6714460.77
6807448221215483,533774077404,PUNB044971,Fixed Deposit,Regular,Active,17-04-2022,,6922846.1,2270546.64
6078983378394934,533774077404,PUNB044971,Current,Corporate,Active,17-01-2021,,953140.29,1336151.54
61280187405,474666929442,SBIN074074,Recurring Deposit,BSBD,Dormant,14-09-2023,14-12-2024,15909.46,173466.39
54297245354,474666929442,SBIN074074,Current,Regular,Active,03-08-2023,,379047.16,2409728.36
34383321980339,498721357410,HDFC039627,NRE,Regular,Active,12-09-2024,,1576463.91,2823083.79
93129233368186,498721357410,HDFC039627,NRE,Premium,Active,08-06-2022,,2497100.34,4159991.18
80177722075,909227144692,CNRB079945,Fixed Deposit,Corporate,Active,14-03-2024,,3513759.29,19479320.19
59974613033627,136140245674,HDFC073220,Salary,Basic,Active,08-05-2024,,20753.6,476309.49
54546016204957,136140245674,HDFC073220,Savings,Premium,Active,10-09-2024,,1658041.2,1545242.68
77360906107,594310768502,SBIN013187,Recurring Deposit,BSBD,Active,19-10-2022,,566899.97,4939835.11
68105574761,594310768502,SBIN013187,Savings,Premium,Active,16-12-2019,,1456187.82,3685219.66
2225903925618417,799647532417,PUNB050224,Salary,Basic,Active,24-09-2022,,2799376.7,4891558.22
5472959863160440,799647532417,PUNB050224,Salary,Basic,Active,25-07-2022,,4870141.6,5902173.75
28782683035431,448223623215,HDFC094638,Savings,Regular,Active,19-02-2020,,2081916.91,3448632.85
1104294679151,235782855656,IOBA058106,Savings,Regular,Active,08-11-2023,,1689814.32,2044795.91
972999973975,235782855656,IOBA058106,Savings,Basic,Active,11-09-2024,,2034191.66,3283638.24
54093861500066,501167246656,HDFC044722,Recurring Deposit,Basic,Active,27-11-2024,,2545374.8,1408241.15
24452291237845,501167246656,HDFC044722,Fixed Deposit,Regular,Active,17-01-2021,,2050620.96,1887875.23
799632134646,503128665178,BKID025334,Savings,Regular,Active,22-03-2023,,1574849.91,6364084.31
9550203997825,101425642531,BARB062274,NRO,Regular,Active,17-11-2024,,946395.03,2016755.03
3945659394379216,429032980241,PUNB031499,Recurring Deposit,BSBD,Active,09-03-2024,,667627.65,2291448.98
5144032244286898,429032980241,PUNB031499,Fixed Deposit,Regular,Active,18-01-2017,,1120619.8,1621686.36
9144360065480,183620357507,UTIB024785,Salary,Premium,Active,05-12-2023,,1415440.47,3063399.13
2530532712349787,518958567518,PUNB086956,Current,Regular,Active,17-03-2024,,1101886.83,1409698.72
9205481718545,225317569411,UTIB067348,Savings,Basic,Dormant,31-12-2024,07-03-2025,0.0,4117.27
9192815100186,225317569411,UTIB067348,Salary,BSBD,Active,14-02-2024,,1740948.17,2656039.37
28626040108048,298312458067,HDFC072142,Savings,Basic,Active,31-08-2022,,490581.46,4018164.25
43491538532,182524946791,IOBA040917,Current,Regular,Active,18-03-2017,,6006379.56,6344548.58
9240734836714,714991207010,UTIB059100,Savings,BSBD,Active,29-11-2023,,3074009.4,4667452.67
9100192910604,714991207010,UTIB059100,Recurring Deposit,Premium,Active,01-11-2024,,1842947.04,2351118.98
9280915710617,594228126742,UTIB033993,Savings,Basic,Active,30-03-2022,,2187062.91,4801198.45
9143659640013,470277807347,UTIB025209,Fixed Deposit,Premium,Active,05-07-2024,,2040030.77,4765590.67
91836061361,577839489590,IOBA083322,Salary,Regular,Active,02-04-2022,,545619.44,3304043.16
6797094663352,436252971258,IOBA099827,Savings,Premium,Dormant,27-09-2024,26-02-2025,0.0,0.0
8470959255947,102529350125,IOBA098454,Salary,BSBD,Active,31-08-2022,,515313.87,974946.46
67381575261246,102529350125,IOBA098454,Savings,Regular,Active,20-11-2020,,431342.06,2252194.85
8715941704788,992035600749,IOBA050112,Salary,Premium,Active,07-09-2022,,232576.69,639143.81
899590778598,262823171041,BARB025677,Salary,Regular,Dormant,22-03-2024,31-07-2024,35281.05,2560.17
654763102931,262823171041,BARB025677,Current,Premium,Active,08-03-2024,,1314636.96,2850010.97
863930329441,250040706128,IOBA028208,Current,Regular,Frozen,01-01-2024,,0.0,0.0
57810074110,387037383461,BKID065103,Savings,BSBD,Active,29-06-2023,,964763.38,3757531.71
40393445070,387037383461,BKID065103,Salary,Premium,Active,01-11-2023,,150538.85,2013118.77
44051765081,702084980718,IOBA054553,Savings,Basic,Closed,30-06-2022,,0.0,0.0
758030019533,702084980718,IOBA054553,Current,Basic,Closed,16-04-2024,,0.0,0.0
998085803405,321487220668,ICIC072333,Savings,Regular,Active,20-12-2021,,357632.68,1840512.31
249071253576,321487220668,ICIC072333,Savings,BSBD,Frozen,16-09-2019,,0.0,0.0
499736174241,938989112242,ICIC099548,Salary,BSBD,Active,11-11-2023,,932632.22,1608493.14
897918140293,938989112242,ICIC099548,Savings,Regular,Active,04-08-2021,,779906.81,1474188.46
62047921163,760606671032,SBIN087450,Recurring Deposit,Basic,Active,29-05-2023,,1690937.24,4380675.0
68629470332,760606671032,SBIN087450,Savings,Basic,Frozen,21-11-2023,,0.0,0.0
80742724425687,716240107740,HDFC064481,NRO,Regular,Active,17-07-2022,,689217.95,2793984.98
89790851955529,716240107740,HDFC064481,NRO,Premium,Active,22-11-2016,,2758911.07,3204673.4
78967676980945,404034672257,HDFC098378,Fixed Deposit,Corporate,Active,20-07-2019,,8440430.84,8082447.13
9248637564409,787433634367,UTIB068416,Savings,Regular,Active,28-01-2024,,993871.71,2133459.98
41544080455,659910731141,SBIN019265,Recurring Deposit,BSBD,Active,19-07-2022,,512154.26,2381244.29
57406018995,659910731141,SBIN019265,Savings,Premium,Active,06-01-2021,,1625687.57,4124572.39
183585261999,970098008916,CNRB098503,Savings,Premium,Active,05-06-2021,,6450825.47,8833168.07
36695482862957,970098008916,CNRB098503,Salary,Basic,Active,13-06-2019,,4985817.62,6136900.91
210862615078,611265474319,ICIC035049,Current,Regular,Active,02-09-2020,,1710307.16,2142813.26
2584484988892,163526244878,CNRB084434,Fixed Deposit,Basic,Active,14-06-2021,,3319886.08,4196176.63
31232101718,206141412498,SBIN040528,Fixed Deposit,Premium,Active,20-11-2021,,602400.31,1949950.72
60951486340,206141412498,SBIN040528,Savings,Premium,Active,19-10-2023,,1259389.2,1970544.32
780010918192,891462598535,BARB090458,Current,Regular,Active,24-11-2022,,14395819.74,12072833.34
86732219541881,474758798233,IOBA078323,Savings,Basic,Active,20-09-2024,,1271875.02,1866394.82
6296844701174897,124161837310,PUNB021540,Savings,Premium,Active,21-04-2023,,1962921.39,2775151.64
4077263722251621,124161837310,PUNB021540,Savings,Basic,Active,05-11-2020,,1769316.6,4039822.52
56831461754,263537768406,SBIN029323,Salary,Premium,Active,25-10-2022,,453939.01,4917039.26
41751184815,263537768406,SBIN029323,Fixed Deposit,BSBD,Active,07-10-2022,,901059.1,734742.66
7317167030551,980775054051,BARB016544,Recurring Deposit,Premium,Active,23-11-2023,,503628.91,1880022.98
62620090227126,980775054051,BARB016544,Savings,Premium,Active,03-12-2023,,1570985.79,1593137.31
75150480193700,299830652138,BARB096172,Savings,Regular,Active,15-07-2023,,1044507.66,932062.69
952421946656,553836545714,CNRB027786,Salary,Basic,Active,22-09-2024,,2417308.17,3562099.64
48789551927,553836545714,CNRB027786,Savings,BSBD,Active,12-10-2023,,3281055.13,4785506.44
259536532077,818548492384,ICIC028625,Current,BSBD,Active,30-12-2024,,1405600.94,4152785.93
82630908170097,659051235936,HDFC057344,Salary,Regular,Active,26-05-2017,,8681125.87,5169755.79
6207499329733090,498801594904,PUNB024556,Salary,Premium,Active,12-11-2024,,351091.66,1312646.59
31304590246577,184728372866,HDFC063848,Savings,Basic,Active,01-05-2024,,2526418.02,3773778.46
15122247868640,184728372866,HDFC063848,Salary,BSBD,Active,03-12-2024,,171910.39,1376268.55
9225428122932,435930723192,UTIB049297,Salary,Regular,Active,31-08-2021,,416066.21,2555708.04
69196137735163,655710136742,HDFC055355,Savings,Premium,Active,16-12-2022,,727766.92,2490084.38
52109548053759,325031389357,BKID064615,NRO,Regular,Active,12-11-2021,,2562642.81,3148585.97
172764007300,325031389357,BKID064615,NRO,Regular,Active,17-05-2023,,2307182.73,3469433.24
66886914036996,915599305148,IOBA060919,Salary,Basic,Active,10-01-2024,,532333.14,3117679.06
633315705094,915599305148,IOBA060919,Savings,Regular,Active,11-04-2023,,1914954.86,1811129.1
2755632681600281,232242223247,PUNB058355,Recurring Deposit,BSBD,Active,16-02-2022,,3057753.87,2419401.59
19832606177,480671755431,SBIN065501,Current,Regular,Active,18-08-2024,,2408311.1,7019801.67
68088344720369,457729244455,IOBA083532,Salary,Basic,Active,27-05-2020,,3346114.64,4609300.79
99576575904588,476318422736,BKID039554,Recurring Deposit,BSBD,Active,22-03-2022,,1266081.21,2189148.9
13748846539,476318422736,BKID039554,Salary,Premium,Active,14-09-2023,,518972.19,586896.88
696939652822,687367332847,ICIC080899,Current,Regular,Active,24-04-2024,,1258048.69,14184070.0
70465369614,573959196075,SBIN083173,Savings,BSBD,Active,29-09-2024,,1945665.07,3501273.9
36295906916,573959196075,SBIN083173,Salary,Premium,Active,05-11-2024,,1921311.26,1272897.44
846886015259,866206840236,ICIC031010,Savings,Regular,Active,02-02-2018,,649518.14,2777694.06
47182689764528,278084204352,HDFC096144,Savings,Basic,Closed,17-11-2024,,0.0,0.0
698488110903,354090364035,ICIC075260,Current,Basic,Active,31-03-2017,,1488298.47,1854416.88
52316343963834,541790585332,BKID023118,Recurring Deposit,Regular,Active,17-11-2024,,525137.03,1734006.09
110073680955,541790585332,BKID023118,Current,BSBD,Active,06-06-2023,,153660.95,2793664.52
45987916556656,974854500372,HDFC070954,Fixed Deposit,Regular,Active,22-11-2022,,20382.99,2181540.61
23534706497,753378124508,SBIN047110,Salary,Premium,Active,26-07-2023,,1905127.71,4843451.56
54182351069,353985987184,CNRB032345,Recurring Deposit,Regular,Active,11-10-2022,,6342525.51,8016932.11
26104672921,353985987184,CNRB032345,Salary,BSBD,Active,07-06-2019,,755734.04,3004604.12
70172119892,630699768148,CNRB037309,Salary,BSBD,Active,01-05-2023,,3340487.62,5838205.73
15038073143286,630699768148,CNRB037309,Recurring Deposit,Basic,Active,18-08-2019,,1999534.57,4884018.74
9221258221533,801150382729,UTIB055252,Savings,Basic,Active,05-09-2023,,1286453.07,2600993.82
9285197913835,801150382729,UTIB055252,Savings,Premium,Active,09-11-2024,,1887635.67,3651253.58
16947346620,704341709523,BARB010532,Salary,BSBD,Active,28-08-2023,,948849.52,1879295.92
14368144297,704341709523,BARB010532,Savings,Regular,Active,01-08-2024,,1337016.71,3550440.79
45122139574227,325358866424,HDFC037953,Current,Regular,Active,28-06-2024,,118814.6,1141284.72
10123308625696,325358866424,HDFC037953,Current,BSBD,Active,06-01-2024,,2509233.57,2159309.26
712936718958,614912192348,ICIC051380,Savings,BSBD,Active,17-07-2024,,480220.46,1189466.19
140614415190,614912192348,ICIC051380,Fixed Deposit,BSBD,Active,29-04-2024,,895214.24,2318829.97
38026757669133,151895318526,HDFC085399,Savings,BSBD,Active,02-07-2017,,1201862.49,756187.64
44563692494804,683683755589,KKBK068397,Recurring Deposit,Premium,Active,10-03-2021,,323854.33,1517051.26
60621283519,239398568695,SBIN035331,NRE,Premium,Active,16-02-2018,,2186837.34,2227748.96
65041201487,239398568695,SBIN035331,NRO,Premium,Active,25-11-2020,,1017256.18,1345812.95
4496931258731440,937542986030,PUNB089993,Current,Basic,Active,14-08-2022,,3064735.69,4213589.25
3993520425598959,677230180462,PUNB038969,Fixed Deposit,BSBD,Active,12-08-2016,,3600809.13,3933635.37
5141000352753,392735512552,CNRB010329,Current,BSBD,Active,07-12-2020,,556688.68,1423858.01
20884621317,392735512552,CNRB010329,Savings,Basic,Active,20-11-2021,,2164285.31,1923270.45
6436218216369,526108810084,CNRB040333,Savings,BSBD,Active,30-05-2023,,1290983.71,2678886.64
19565896565343,526108810084,CNRB040333,Current,Regular,Active,30-06-2022,,1466604.6,2936615.08
847916851160,222856028092,ICIC024221,Savings,BSBD,Active,01-06-2016,,1306563.56,2394350.36
726386915837,222856028092,ICIC024221,Fixed Deposit,BSBD,Active,15-10-2023,,1901916.42,3137828.58
64130990965,927037515722,IOBA080194,Savings,BSBD,Active,02-10-2022,,1054181.31,1371154.67
688767968634,927037515722,IOBA080194,Salary,BSBD,Active,24-09-2019,,1249159.78,2829968.77
64948954529226,712257162366,CNRB042760,Fixed Deposit,BSBD,Active,16-02-2023,,1305617.13,3086085.42
730061916390,162635667380,ICIC038940,Salary,BSBD,Active,26-07-2017,,738511.61,1619458.27
909099972271,162635667380,ICIC038940,Salary,Basic,Active,10-11-2020,,742262.26,1177661.31
579410938207,539517260613,ICIC052055,Fixed Deposit,Premium,Active,15-09-2018,,1063925.42,3439415.7
775033232918,539517260613,ICIC052055,Fixed Deposit,Regular,Active,25-02-2017,,900375.9,1670775.5
73661379170,985186118187,CNRB080481,Fixed Deposit,Regular,Active,16-09-2024,,662581.71,1949972.16
64236885708,648064746196,BKID017946,Fixed Deposit,Basic,Active,19-12-2024,,1098020.18,780022.65
196392657334,648064746196,BKID017946,Savings,BSBD,Active,05-10-2020,,2256567.11,3695718.73
6243410920935,234117729812,KKBK038448,Salary,Basic,Active,19-05-2022,,2193626.5,1812562.61
721959736412,234117729812,KKBK038448,Savings,Premium,Active,24-08-2024,,1603980.0,3666830.79
26202307234334,136738178645,HDFC035510,Salary,Basic,Frozen,04-06-2022,,0.0,0.0
98713674944814,136738178645,HDFC035510,Salary,BSBD,Active,19-06-2022,,3428457.45,3863144.01
916822186106,136646987932,ICIC047557,Current,Corporate,Active,15-01-2024,,2945822.86,16311714.43
750389932164,136646987932,ICIC047557,Current,Regular,Active,20-01-2024,,9581947.88,14874038.9
7660435273799,301497213752,IOBA081889,Salary,BSBD,Active,30-01-2022,,472189.02,1671246.01
80363880280867,301497213752,IOBA081889,Current,Regular,Frozen,13-04-2020,,0.0,0.0
90519280577177,354753792887,HDFC082156,Salary,Premium,Active,17-06-2022,,754143.17,1597088.5
43285945896525,354753792887,HDFC082156,Fixed Deposit,Premium,Active,15-04-2018,,153517.71,2138249.58
841595232685,369791372418,BARB099435,Fixed Deposit,Corporate,Active,26-06-2023,,3963903.64,2218238.78
799388636064,369791372418,BARB099435,Current,Corporate,Active,14-08-2023,,10989761.28,14579852.76
73113728609560,739458477929,IOBA028351,Current,Regular,Active,07-11-2024,,1349401.89,3201638.21
580229213590,739458477929,IOBA028351,Current,Premium,Active,20-12-2023,,388546.12,4777055.53
879088200056,188481867365,IOBA039726,Recurring Deposit,Basic,Active,01-11-2019,,187657.66,2544701.26
508055233549,309101546370,KKBK057750,Current,Premium,Active,20-09-2024,,1451346.12,3226776.55
65106411196275,309101546370,KKBK057750,Current,Premium,Active,31-12-2024,,809718.37,2115041.86
510361467051,982040305641,ICIC021303,Savings,Basic,Active,27-11-2023,,4014240.27,6198834.82
56938859603674,572315925941,BKID099147,Fixed Deposit,Corporate,Active,05-10-2016,,1535594.67,4574536.32
73359898457,417106276117,IOBA081131,Fixed Deposit,Premium,Active,25-11-2023,,5295531.36,5975932.39
113629685001,417106276117,IOBA081131,Savings,Premium,Active,25-03-2020,,1539721.49,2778851.81
90318762746916,716477905315,IOBA017519,Current,BSBD,Active,21-06-2023,,390659.54,1027965.61
8768824604347,716477905315,IOBA017519,Savings,BSBD,Active,02-09-2020,,822234.61,2546211.16
39030649479,535599283355,BARB016389,Fixed Deposit,Basic,Dormant,14-10-2018,09-08-2021,1402093.04,101591.91
79550128605,511920338650,IOBA084135,Salary,Basic,Active,15-09-2024,,714433.3,3008800.91
31047293163168,511920338650,IOBA084135,Salary,Basic,Active,15-08-2021,,122168.15,3327140.76
43681479197912,740827643595,BKID022181,Salary,Premium,Active,21-04-2024,,1918278.71,3243907.79
7521952655961,740827643595,BKID022181,Salary,Premium,Active,03-03-2017,,1207537.82,3293705.43
47762786475,324901624665,SBIN059733,Savings,Basic,Active,11-11-2017,,2037626.28,2824161.49
89943284962,324901624665,SBIN059733,Savings,Premium,Active,20-02-2019,,2078142.57,1705695.79
