transaction_id,timestamp,datestamp,transaction_amount,currency,transaction_type_dr_cr,transaction_mode_channel_bank,cash_flag,transaction_type_ppi,transaction_mode_channel_ppi,transaction_status,wallet_balance_before,wallet_balance_after,source_of_funds_wallet,load_instrument_type,load_source_account_card_details,beneficiary_wallet_id_vpa,merchant_id,merchant_name,merchant_category_code,merchant_location,refund_chargeback_flag,customer_account_number,account_wallet_status,non_face_to_face_flag,pep_flag,hni_flag,minor_flag,customer_branch_ifsc_code,customer_cif_id,customer_cif_creation_date,annual_income,counterparty_account_number,counterparty_branch_ifsc_swift,customer_name,counterparty_name,sender_country_code,receiver_country_code,customer_current_risk_score,customer_type,customer_entity_type,account_category,account_type,account_wallet_opening_date,customer_occupation_industry,vkyc_flag,kyc_update_date,account_wallet_inoperative_date,source_of_funds,tax_residency,nationality,citizenship,residency,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,address_individual_customer,date_of_birth,father_spouse_name,identification_proof_doc_no,entity_identification_proof_doc_no,credit_summation_period,debit_summation_period,professional_experience_years,cif_beneficial_owners,name_beneficial_owners,mobile_number,pan,aadhaar_number,email_id,wallet_kyc_category,wallet_account_id,escrow_account_linked,transaction_limit_per_txn,daily_transaction_limit,monthly_transaction_limit,annual_transaction_limit,maximum_wallet_balance_limit,device_id_fingerprint,ip_address,geo_location_city_country,gps_coordinates_lat,gps_coordinates_lon,browser_app_information,session_id,authentication_method,vpn_flag,emulator_flag,customer_address_lat,customer_address_lon,is_aml,aml_typology,typology_group_id
TXNI3AFQWBJZS8D7VZ4,20:53:39,22-02-2026,3612.05,INR,Dr,Branch Cash,Y,,,Success,,,,,,,,,,,N,86657006179912,Active,N,N,Y,N,IOBA064153,737393047597,26-06-2023,93038262,88242284008,SBIN014761,Yash Iyer,Naveen Kumar,IN,IN,High,Individual,Individual,Recurring Deposit,Regular,27-01-2024,Doctor,N,12-03-2024,,Business Income,India,Indian,Indian,Resident,,,,,,,,"23, MG Road, Gaya, Bihar - 233488",20-11-1962,Amit Yadav,AADHAAR-5269XXXX8747,,8646730.44,16152539.22,1,,,8149820771,KDKPB0885N,XXXX-XXXX-2146,yash.iyer138@outlook.com,,,,,,,,,246b993a16ed03c1ac699db94fb4d4cc,103.18.78.248,"Gaya, IN",16.328709,75.737364,Chrome/124.0,fdd37de0f43ca0a97b4a3009,OTP,N,N,16.331306,75.736006,0,,
TXNRVZYRS6LO09B54PY,12:54:58,02-12-2025,1806.42,INR,Dr,NEFT,N,,,Success,,,,,,,,,,,N,9286420907656,Active,N,N,N,N,UTIB068652,654649029653,12-08-2020,415310,171184953303,ICIC086746,Akash Joshi,Vikram Verma,IN,IN,Low,Individual,Individual,Recurring Deposit,Premium,31-01-2021,Retired,N,23-04-2022,,Family Support,India,Indian,Indian,Resident,,,,,,,,"185, Ring Road, Mangaluru, Karnataka - 607155",24-05-1971,Mohit Rao,AADHAAR-7708XXXX9717,,2887245.33,3669371.36,40,,,8503361591,LXBPA9005B,XXXX-XXXX-2870,akash.joshi576@hotmail.com,,,,,,,,,5d5b306dbc8fd94cf5569d4967943d4f,106.98.204.104,"Mangaluru, IN",22.183897,76.319587,v8.1.2,0634df5d32ea298face88e27,MPIN,N,N,22.187225,76.310292,0,,
TXNQ17UA683SCJNWYXQ,19:16:19,27-01-2026,60179.67,INR,Dr,RTGS,N,,,Success,,,,,,,,,,,N,9142173579158,Active,Y,Y,N,N,UTIB068980,380518204868,07-10-2020,3471913,9134557209475,UTIB040525,Anjali Pillai,Kavita Singh,IN,IN,High,Individual,Individual,Fixed Deposit,Basic,22-12-2022,Self-Employed - Retail,Y,28-01-2021,,Pension,India,Indian,Indian,NRI,,,,,,,,"446, Park Street, Rohini, Delhi - 592357",31-03-1983,Nikhil Das,AADHAAR-4247XXXX0251,,3416117.51,5848206.05,4,,,6772889452,MKMPL3735N,XXXX-XXXX-9592,anjali.pillai908@hotmail.com,,,,,,,,,ffca3a258238d83bbba0115734d0d6fb,122.244.132.9,"Rohini, IN",21.798805,76.794827,v7.5.3,c73126016a3e547b4ffd585c,Biometric,N,N,21.806906,76.791105,0,,
TXNHBTGNTLSGJ7DVIGB,15:30:01,24-01-2026,1978.45,INR,Cr,UPI,N,,,Success,,,,,,rajeshdesh42@okhdfcbank,MIDRLVJ953XKIO9,Titan Eye+,7011,"Kochi, Kerala",N,25982143955,Active,N,N,N,N,KKBK017225,981506565885,01-06-2017,1848705,9255727780935,UTIB026125,Rohan Kumar,Rajesh Deshmukh,IN,IN,Medium,Individual,Individual,NRE,Basic,27-07-2020,Retired,Y,08-07-2021,,Rental Income,India,Indian,Indian,Resident,,,,,,,,"197, Ring Road, Kochi, Kerala - 144683",20-11-1966,Rahul Mukherjee,AADHAAR-8007XXXX0016,,1142343.81,2650640.73,2,,,8997299102,KNWPJ8215N,XXXX-XXXX-9549,rohan.kumar986@gmail.com,,,,,,,,,5eacc7267f6bffce5f9f80e61018f03f,157.187.32.233,"Kochi, IN",9.903522,76.261966,v8.1.2,7d7bb0015a12bc28b3206e03,OTP,N,N,9.897983,76.26212,0,,
TXNHDSA08EO0OJR300Q,12:01:59,09-12-2025,2241.66,INR,Cr,Cheque,N,,,Success,,,,,,,,,,,N,43289126907,Active,Y,N,N,N,CNRB016358,269913854980,18-08-2016,166079712,28761635723,KKBK055195,Apex Holdings,Sanjay Rao,IN,IN,Low,Non-Individual,Government Body,Current,BSBD,09-04-2024,Real Estate,N,06-02-2024,,Business Revenue,India,Indian,,Resident,05-04-2016,"Gurugram, Haryana",Senior Managing Official,N,"164 Corporate Park, Gurugram, Haryana - 123111","Plot 440, Industrial Area, Gurugram, Haryana","433, Residential Colony, Gurugram, Haryana",,,,,U45092WW2008PTC960875,629144.34,1180417.65,,974708610442,Rajesh Gupta,9508215203,QEKFQ2286O,,apex686@gmail.com,,,,,,,,,1a09d259fb9079da8a444d22101200da,106.135.75.95,"Gurugram, IN",22.522861,81.450737,Safari/17.4,03ffb536e5d110f741404293,MPIN,N,N,22.516214,81.457312,0,,
TXNO9QADQPBFPT0I53S,17:31:58,19-02-2026,20899.72,INR,Cr,IMPS,N,,,Success,,,,,,,,,,,N,39643628349,Active,N,N,N,N,SBIN020120,884686062433,28-08-2022,499330,16328962043,BKID066676,Ashish Verma,Rashmi Gupta,IN,IN,Low,Individual,Individual,Recurring Deposit,BSBD,10-10-2023,Self-Employed - Retail,Y,01-01-2023,,Pension,India,Indian,Indian,Resident,,,,,,,,"442, Station Road, Bhubaneswar, Odisha - 810640",22-08-1977,Sachin Tiwari,AADHAAR-6373XXXX6532,,1442550.49,1643182.55,5,,,7556524949,FHKPY9168U,XXXX-XXXX-3096,ashish.verma689@hotmail.com,,,,,,,,,161c10516dccc9a44cc6f32081ad56c4,203.57.38.114,"Bhubaneswar, IN",20.269091,85.842387,v8.1.2,9b9341fccd5362b5f724f8d2,OTP,N,N,20.278219,85.840498,0,,
TXN1LT6DY5AX54E71Q3,16:55:05,03-12-2025,11366.35,INR,Dr,NEFT,N,,,Success,,,,,,,,,,,N,4634135074766,Active,N,N,N,N,IOBA098004,367194970610,28-10-2018,438149,9891299232099791,PUNB060205,Asha Pandey,Premier Trading Co,IN,IN,Low,Individual,Individual,Current,Premium,30-11-2023,Self-Employed - Retail,Y,01-01-2025,,Family Support,India,Indian,Indian,Resident,,,,,,,,"221, Station Road, Cuttack, Odisha - 742627",07-11-1982,Ankit Verma,AADHAAR-6801XXXX9814,,1130219.47,3017860.07,4,,,8863715410,HLRPN5605U,XXXX-XXXX-9124,asha.pandey92@hotmail.com,,,,,,,,,9a85f78d10fe0d752e70e8c92beeda7d,49.167.181.191,"Cuttack, IN",18.772397,74.0811,v9.0.1,32de2d8a87a23db98bf3146a,PIN,N,N,18.766549,74.081975,1,Funnel Account Network,FUNNEL_00150
TXN3GLKR3JSDZBDB0VG,17:16:05,11-12-2025,141888.39,INR,Dr,SWIFT,N,,,Success,,,,,,,,,,,N,55873758754,Active,Y,N,N,N,CNRB010813,434243793312,05-04-2019,294560,411528913941,IOBA013002,Meera Patel,Akash Verma,IN,LK,Low,Individual,Individual,Current,Premium,29-05-2021,Consultant,N,03-09-2022,,Investment Returns,Other,Indian,Indian,NRI,,,,,,,,"266, Ring Road, Gwalior, Madhya Pradesh - 926000",08-04-1974,Rohan Iyer,AADHAAR-6564XXXX6934,,3403287.06,6957568.25,21,,,6315838303,BEOPX1405R,XXXX-XXXX-6207,meera.patel813@outlook.com,,,,,,,,,df73e8ca0047c37c8fb86fce1ff2c693,182.118.188.193,"Gwalior, IN",24.021385,74.414784,Edge/124.0,cc5eb34e572c5aaa99611c51,Password,N,N,24.022326,74.418475,1,High-Risk Corridor Transfer,HRCORR_00011
TXN27RQHAY7EXSB074U,21:55:56,01-03-2026,2594.71,INR,Cr,Demand Draft,N,,,Success,,,,,,,,,,,N,1524349169384,Active,Y,N,N,N,BKID079273,256057654824,09-03-2021,799837,79563156781,SBIN080884,Vandana Mehta,Sunita Mehta,IN,IN,High,Individual,Individual,Salary,BSBD,16-06-2023,Doctor,Y,10-04-2022,,Family Support,India,Indian,Indian,Resident,,,,,,,,"199, NH Highway, Kota, Rajasthan - 118979",13-08-1963,Rahul Pillai,AADHAAR-6916XXXX4800,,3039047.36,4015268.45,38,,,6048062000,ZCEPM2164A,XXXX-XXXX-1246,vandana.mehta951@rediffmail.com,,,,,,,,,47086db608a2a462018277ea054becb0,157.193.254.61,"Kota, IN",19.284092,80.244602,v8.1.2,6e9426afe56c6f4fe5f98f24,MPIN,N,N,19.288289,80.238857,0,,
TXNW0L831COGSBHH6NG,07:33:46,02-12-2025,2279.43,INR,Cr,Cheque,N,,,Success,,,,,,,MID8FBN6NCGE8VF,Vijay Sales,5999,"Patna, Bihar",N,56992758922,Active,Y,N,N,N,SBIN035483,566700545914,07-06-2017,449589,48433155118369,HDFC053119,Rahul Mukherjee,Swati Yadav,IN,IN,Low,Individual,Individual,NRO,Basic,22-12-2022,Salaried - Banking,N,21-03-2018,,Pension,India,Indian,Indian,Resident,,,,,,,,"427, Nehru Place, Patna, Bihar - 802032",17-01-1975,Manoj Verma,AADHAAR-8637XXXX3213,,2343888.32,2423452.88,7,,,8794476510,VAGPI0149F,XXXX-XXXX-3173,rahul.mukherjee135@yahoo.co.in,,,,,,,,,7302b228c8a755eb6c3b6c8852a23027,49.187.233.81,"Patna, IN",25.636396,85.108921,Safari/17.4,3c1d916faeb33676fb419528,OTP,N,N,25.643304,85.102526,0,,
TXN0GLT3BQNSXDW3JW0,14:19:48,23-12-2025,642975.06,INR,Dr,NEFT,N,,,Success,,,,,,,,,,,N,70286248723614,Active,Y,N,N,N,HDFC032132,348433509103,07-07-2019,1322861,4339107737876776,PUNB074910,Sneha Pandey,Rahul Tiwari,IN,IN,Medium,Individual,Individual,NRE,Basic,20-08-2023,Retired,N,06-04-2021,,Rental Income,India,Indian,Indian,Resident,,,,,,,,"66, Park Street, Rajkot, Gujarat - 372477",03-01-1961,Mohit Patel,AADHAAR-4937XXXX5960,,1168803.54,2877760.22,6,,,9213793999,MAMPT6316T,XXXX-XXXX-6470,sneha.pandey92@gmail.com,,,,,,,,,705633a0b3330642ee2bd7f37bacea02,117.184.13.9,"Rajkot, IN",23.860612,80.070295,Chrome/124.0,d30ab863a4869bed01ec4b3b,Biometric,N,N,23.862337,80.060943,1,Rapid Multi-Hop Layering,LAYER_00036
TXNPRGGJJSOAFY48J22,10:12:58,03-12-2025,1920407.07,INR,Dr,RTGS,N,,,Success,,,,,,,,,,,N,311463543345,Active,N,N,Y,N,ICIC057348,696839271298,15-07-2022,58435640,4036153012893,BARB022191,Mohit Malhotra,Divya Agarwal,IN,IN,Medium,Individual,Individual,Salary,BSBD,05-06-2023,Freelancer,Y,08-09-2022,,Rental Income,India,Indian,Indian,Resident,,,,,,,,"283, Ring Road, Rohini, Delhi - 935424",02-11-1961,Vikram Pandey,AADHAAR-6871XXXX2075,,12931092.56,8481503.44,31,,,8442646317,SEAPS6748O,XXXX-XXXX-5443,mohit.malhotra392@rediffmail.com,,,,,,,,,5f3814f064b9d6d2b5d746ffa4091102,106.83.75.8,"Rohini, IN",24.908706,76.577804,v8.1.2,257c762aefb19cfb258a01f2,PIN,N,N,24.90468,76.578981,0,,
TXN02LL1GYDAMFPESWL,20:02:43,15-02-2026,2310.21,INR,Dr,Branch Cash,Y,,,Success,,,,,,,,,,,N,15675996967975,Active,N,N,N,N,HDFC050243,567745118803,13-05-2016,5551715,61878260011,KKBK085894,Arjun Singh,Yash Mishra,IN,IN,High,Individual,Individual,Fixed Deposit,Corporate,12-06-2024,Salaried - Banking,Y,15-06-2020,,Investment Returns,India,Indian,Indian,Resident,,,,,,,,"135, MG Road, Kolkata, West Bengal - 833624",02-12-1996,Pranav Agarwal,AADHAAR-2463XXXX1373,,842991.7,3942837.64,11,,,6059923636,VFRPC9126J,XXXX-XXXX-0722,arjun.singh851@outlook.com,,,,,,,,,d1f84d1d889fbae0d4f84eba994251c7,122.117.63.119,"Kolkata, IN",22.54019,88.393083,Chrome/124.0,abbf3d7eb9f832ba24a4a4be,MPIN,N,N,22.543404,88.385187,0,,
TXNYPDTMV8Y5RNMCTT8,10:23:15,29-12-2025,1080.31,INR,Dr,Demand Draft,N,,,Success,,,,,,,,,,,N,4634135074766,Active,N,N,N,N,IOBA098004,367194970610,28-10-2018,438149,9363686797928,IOBA032757,Asha Pandey,Amit Tiwari,IN,IN,Low,Individual,Individual,Current,Premium,30-11-2023,Self-Employed - Retail,Y,01-01-2025,,Family Support,India,Indian,Indian,Resident,,,,,,,,"221, Station Road, Cuttack, Odisha - 742627",07-11-1982,Ankit Verma,AADHAAR-6801XXXX9814,,1130219.47,3017860.07,4,,,8863715410,HLRPN5605U,XXXX-XXXX-9124,asha.pandey92@hotmail.com,,,,,,,,,9a85f78d10fe0d752e70e8c92beeda7d,49.167.181.191,"Cuttack, IN",18.772397,74.0811,v9.0.1,b3db348c781a05a5993ba4cb,PIN,N,N,18.766549,74.081975,0,,
TXNTAUB0SMKJLMFQ0SQ,10:42:00,16-01-2026,487.93,INR,Cr,RTGS,N,,,Success,,,,,,,,,,,N,32653542202831,Active,N,N,N,N,BKID059081,968493943919,29-08-2020,114037,864740561862,BKID023117,Sapna Joshi,Deepak Bhat,IN,IN,Low,Individual,Individual,NRO,Basic,01-09-2023,Retired,Y,30-03-2021,,Salary,India,Indian,Indian,Resident,,,,,,,,"75, NH Highway, Pune, Maharashtra - 561848",20-04-1969,Harsh Das,AADHAAR-4769XXXX5445,,681117.67,1515608.79,34,,,7897518608,QJCPY7024K,XXXX-XXXX-2560,sapna.joshi312@yahoo.co.in,,,,,,,,,0f13923e272afc54c01ef45b2c241a96,49.197.103.206,"Pune, IN",18.498129,73.889267,v8.1.2,1190619e199408e593bd5e58,Biometric,N,N,18.50725,73.898535,0,,
TXNE17LY9UQGPZ5N0CA,16:41:45,09-02-2026,146270.85,INR,Dr,Cheque,N,,,Success,,,,,,,MIDYEVK9GN1SBX1,Ola Cabs,5541,"Surat, Gujarat",N,28435631146473,Active,Y,N,N,Y,HDFC097611,753906013186,01-01-2020,1585652,50491381772198,CNRB038311,Ravi Singh,Global Technologies,IN,IN,High,Individual,Individual,NRO,Premium,20-01-2024,Salaried - Government,N,20-03-2021,,Business Income,India,Indian,Indian,Resident,,,,,,,,"214, MG Road, Surat, Gujarat - 325766",04-01-2008,Mohit Pillai,AADHAAR-7409XXXX6809,,2434371.54,4509740.62,0,,,8033047368,CYFPF4266B,XXXX-XXXX-0884,ravi.singh388@yahoo.co.in,,,,,,,,,b4936bc8736c498e8498c2be09670a3b,106.103.24.254,"Surat, IN",25.303356,82.85375,Chrome/124.0,e0b7a1b136baff5ebb05a8f2,PIN,N,N,25.304478,82.854815,0,,
TXN1A6KZDX6X8P0IVVD,22:37:40,08-02-2026,30705.61,INR,Dr,IMPS,N,,,Success,,,,,,,MID87BJ3HDX8U0A,Amazon India,6051,"Kochi, Kerala",N,5722343994610140,Active,Y,N,N,N,PUNB063737,798860332709,13-02-2023,1388757,396987019478,BARB099986,Nisha Pillai,Pallavi Sharma,IN,IN,Medium,Individual,Individual,Recurring Deposit,Basic,03-11-2023,Retired,N,03-09-2024,,Salary,India,Indian,Indian,Resident,,,,,,,,"164, Nehru Place, Kochi, Kerala - 935579",07-06-1971,Rohan Pillai,AADHAAR-2077XXXX9561,,1684996.92,2568556.57,32,,,9422869785,WDGPJ6549U,XXXX-XXXX-3601,nisha.pillai352@yahoo.co.in,,,,,,,,,ac87d5c2a6eb52623ebac8cb41f0371e,49.77.142.205,"Kochi, IN",9.921477,76.276048,SamsungBrowser/24.0,246d2b4b85c0da9e19af0429,Password,N,N,9.915481,76.266448,0,,
TXNJ5MANHVEJFS3MLC9,21:38:26,09-02-2026,4460.35,INR,Cr,Branch Cash,Y,,,Success,,,,,,,,,,,N,69780127444,Active,Y,N,N,N,SBIN047674,555754012068,01-07-2018,244457,7499911011821,BARB094849,Gaurav Yadav,Arjun Sharma,IN,IN,Low,Individual,Individual,NRO,BSBD,09-01-2022,Self-Employed - Professional,Y,16-02-2021,,Investment Returns,India,Indian,Indian,Resident,,,,,,,,"351, MG Road, Amritsar, Punjab - 948312",09-12-1976,Aditya Rao,AADHAAR-6474XXXX3391,,536547.27,2993163.46,16,,,9343014719,MVMPU3819O,XXXX-XXXX-0572,gaurav.yadav597@hotmail.com,,,,,,,,,028df0b187546b6627a40739cbd28de5,122.4.46.62,"Amritsar, IN",19.886284,82.444892,Chrome/124.0,b6e852563f43277a667396ab,Biometric,Y,N,19.876819,82.452375,0,,
